code,color,descript,stdcost,price,division,category,season,user4,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,size1,size2,size3,size4,size5,size6,size7,size8,size9,size10,size11,size12,sku,cost,grp,warehouse,memo,qty1,qty2,qty3,qty4,qty5,qty6,qty7,qty8,qty9,qty10,qty11,qty12,onhand,onorder,wip,pick,alloc,available,is_actual,active,ats1,ats2,ats3,ats4,ats5,ats6,ats7,ats8,ats9,ats10,ats11,ats12,nowip_ats1,nowip_ats2,nowip_ats3,nowip_ats4,nowip_ats5,nowip_ats6,nowip_ats7,nowip_ats8,nowip_ats9,nowip_ats10,nowip_ats11,nowip_ats12,nowip_total,descript
0895W,B. ORANGE,3 PC SET,,49.0000,W3,SUIT,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,10,13,0,0,0,0,0,0,0,23,0,0,0,0,23.0000,,1,0,0,0,10.0000,13.0000,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,23,BURNT ORANGE
0895W,SIL,3 PC SET,,49.0000,W3,SUIT,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,5,6,0,10,20,13,0,0,0,62,0,0,0,0,62.0000,,1,0,0,8.0000,5.0000,6.0000,0,10.0000,20.0000,13.0000,0,0,0,0,0,8,5,6,0,10,20,13,0,0,0,62,SILVER
0896W,SIL,3 PC SET,,45.0000,W3,SUIT,17FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0000,,1,0,0,0,0,0,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,SILVER
0898,SFM,2 PC SET,,39.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,16,14,15,19,0,0,0,0,0,0,71,0,0,0,0,71.0000,,1,0,7.0000,16.0000,14.0000,15.0000,19.0000,0,0,0,0,0,0,0,7,16,14,15,19,0,0,0,0,0,0,71,SEAFOAM
0898,WHT,2 PC SET,,39.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,6,11,13,8,0,0,0,0,0,0,38,0,0,0,0,38.0000,,1,0,0,6.0000,11.0000,13.0000,8.0000,0,0,0,0,0,0,0,0,6,11,13,8,0,0,0,0,0,0,38,WHITE
0898W,SFM,2 PC SET,,39.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,17,14,20,26,13,6,0,0,0,111,0,0,0,0,111.0000,,1,0,0,15.0000,17.0000,14.0000,20.0000,26.0000,13.0000,6.0000,0,0,0,0,0,15,17,14,20,26,13,6,0,0,0,111,SEAFOAM
0898W,WHT,2 PC SET,,39.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,19,14,16,17,7,8,0,0,0,94,0,0,0,0,94.0000,,1,0,0,13.0000,19.0000,14.0000,16.0000,17.0000,7.0000,8.0000,0,0,0,0,0,13,19,14,16,17,7,8,0,0,0,94,WHITE
0899,SFM,2 PC SET,,49.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,13,29,21,20,0,0,0,0,0,0,92,0,0,0,0,92.0000,,1,0,9.0000,13.0000,29.0000,21.0000,20.0000,0,0,0,0,0,0,0,9,13,29,21,20,0,0,0,0,0,0,92,SEAFOAM
0899,WHT,2 PC SET,,49.0000,M1,SUIT,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,21,39,44,29,0,0,0,0,0,0,143,0,0,0,0,143.0000,,1,0,10.0000,21.0000,39.0000,44.0000,29.0000,0,0,0,0,0,0,0,10,21,39,44,29,0,0,0,0,0,0,143,WHITE
0899W,SFM,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,30,26,31,32,33,19,0,0,0,186,0,0,0,0,186.0000,,1,0,0,15.0000,30.0000,26.0000,31.0000,32.0000,33.0000,19.0000,0,0,0,0,0,15,30,26,31,32,33,19,0,0,0,186,SEAFOAM
0899W,WHT,2 PC SET,,49.0000,W3,SUIT,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,27,29,28,32,32,30,19,0,0,0,197,0,0,0,0,197.0000,,1,0,0,27.0000,29.0000,28.0000,32.0000,32.0000,30.0000,19.0000,0,0,0,0,0,27,29,28,32,32,30,19,0,0,0,197,WHITE
0906,W/N,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,20,30,40,41,31,0,0,0,0,0,0,162,0,0,0,0,162.0000,,1,0,20.0000,30.0000,40.0000,41.0000,31.0000,0,0,0,0,0,0,0,20,30,40,41,31,0,0,0,0,0,0,162,WHITE/NAVY
0906,WHT/TURQ,3 PC CRINKLE SATIN WITH PIPING,,45.0000,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,21,29,40,41,31,0,0,0,0,0,0,162,0,0,0,0,162.0000,,1,0,21.0000,29.0000,40.0000,41.0000,31.0000,0,0,0,0,0,0,0,21,29,40,41,31,0,0,0,0,0,0,162,WHITE/TURQ
0906W,W/N,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,21,36,36,36,36,26,16,0,0,0,207,0,0,0,0,207.0000,,1,0,0,21.0000,36.0000,36.0000,36.0000,36.0000,26.0000,16.0000,0,0,0,0,0,21,36,36,36,36,26,16,0,0,0,207,WHITE/NAVY
0906W,WHT/TURQ,3 PC CRINKLE SATIN WITH PIPING,,45.0000,W3,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,21,36,36,35,34,25,16,0,0,0,203,0,0,0,0,203.0000,,1,0,0,21.0000,36.0000,36.0000,35.0000,34.0000,25.0000,16.0000,0,0,0,0,0,21,36,36,35,34,25,16,0,0,0,203,WHITE/TURQ
0907,CHAM,,,0,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,15,30,35,35,30,0,0,0,0,0,0,145,0,0,0,0,145.0000,,1,0,15.0000,30.0000,35.0000,35.0000,30.0000,0,0,0,0,0,0,0,15,30,35,35,30,0,0,0,0,0,0,145,CHAMPAGNE
0907,Emerald,,,0,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,15,30,30,29,25,0,0,0,0,0,0,129,0,0,0,0,129.0000,,1,0,15.0000,30.0000,30.0000,29.0000,25.0000,0,0,0,0,0,0,0,15,30,30,29,25,0,0,0,0,0,0,129,EMERALD
0907W,CHAM,,,0,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,18,30,27,27,30,31,16,0,0,0,179,0,0,0,0,179.0000,,1,0,0,18.0000,30.0000,27.0000,27.0000,30.0000,31.0000,16.0000,0,0,0,0,0,18,30,27,27,30,31,16,0,0,0,179,CHAMPAGNE
0907W,Emerald,,,0,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,28,27,28,30,25,16,0,0,0,173,0,0,0,0,173.0000,,1,0,0,19.0000,28.0000,27.0000,28.0000,30.0000,25.0000,16.0000,0,0,0,0,0,19,28,27,28,30,25,16,0,0,0,173,EMERALD
0908,CHAM,,,0,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,23,23,23,19,0,0,0,0,0,0,99,0,0,0,0,99.0000,,1,0,11.0000,23.0000,23.0000,23.0000,19.0000,0,0,0,0,0,0,0,11,23,23,23,19,0,0,0,0,0,0,99,CHAMPAGNE
0908,Emerald,,,0,M1,SUIT,18FA,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,10,24,24,24,19,0,0,0,0,0,0,101,0,0,0,0,101.0000,,1,0,10.0000,24.0000,24.0000,24.0000,19.0000,0,0,0,0,0,0,0,10,24,24,24,19,0,0,0,0,0,0,101,EMERALD
0908W,CHAM,,,0,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,22,22,22,22,18,11,0,0,0,133,0,0,0,0,133.0000,,1,0,0,16.0000,22.0000,22.0000,22.0000,22.0000,18.0000,11.0000,0,0,0,0,0,16,22,22,22,22,18,11,0,0,0,133,CHAMPAGNE
0908W,Emerald,,,0,W3,SUIT,18FA,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,19,23,22,23,23,19,11,0,0,0,140,0,0,0,0,140.0000,,1,0,0,19.0000,23.0000,22.0000,23.0000,23.0000,19.0000,11.0000,0,0,0,0,0,19,23,22,23,23,19,11,0,0,0,140,EMERALD
0913,WHT,,,0,M1,SUIT,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,25,40,50,50,40,0,0,0,0,0,0,205,0,0,0,0,205.0000,,1,0,25.0000,40.0000,50.0000,50.0000,40.0000,0,0,0,0,0,0,0,25,40,50,50,40,0,0,0,0,0,0,205,WHITE
0913W,WHT,,,0,W13,SUIT,ALL,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,28W,,,,0,GIO,00,,0,0,30,40,40,40,40,35,25,15,0,0,265,0,0,0,0,265.0000,,1,0,0,30.0000,40.0000,40.0000,40.0000,40.0000,35.0000,25.0000,15.0000,0,0,0,0,30,40,40,40,40,35,25,15,0,0,265,WHITE
7208,BLUE,,,35.0000,M10,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,20,,,,,,,0,,00,,0,0,0,12,3,12,0,0,0,0,0,0,27,0,0,0,0,27.0000,,1,0,0,0,12.0000,3.0000,12.0000,0,0,0,0,0,0,0,0,0,12,3,12,0,0,0,0,0,0,27,BLUE
7208,RED,,,35.0000,M10,DRES,ALL,N,,,,,,,,,,,,,,10,12,14,16,18,20,,,,,,,0,,00,,0,0,5,18,15,15,0,0,0,0,0,0,53,0,0,0,0,53.0000,,1,0,0,5.0000,18.0000,15.0000,15.0000,0,0,0,0,0,0,0,0,5,18,15,15,0,0,0,0,0,0,53,RED
A-001,BLK,SKIRT SUIT,,0,M5,SUIT,15SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,,00,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0000,,0,0,0,0,0,0,1.0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,BLACK
D1319,BLUE,1 PC DRESS,,29.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,0,0,0,3,0,0,0,0,0,0,0,3,0,149.0000,0,0,152.0000,,1,25.0000,47.0000,57.0000,20.0000,3.0000,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,BLUE
D1319,PURPLE,1 PC DRESS,,29.0000,S-1X,SUIT,18FA,N,,,,,,,,,,,,,S,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,0,0,2,5,0,0,0,0,0,0,0,7,1,143.0000,0,0,149.0000,,1,24.0000,46.0000,45.0000,30.0000,4.0000,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,6,PURPLE
D1320,MUSTARD/GLD,,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,9,9,13,0,0,0,0,0,0,31,0,0,0,0,31.0000,,1,0,0,0,9.0000,9.0000,13.0000,0,0,0,0,0,0,0,0,0,9,9,13,0,0,0,0,0,0,31,MUSTARD/GOLD
D1320,OLIVE/BLK,,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,4,7,3,0,0,0,0,0,0,14,0,0,0,0,14.0000,,1,0,0,0,4.0000,7.0000,3.0000,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,14,OLIVE/BLK
D1320,RYL,,,25.0000,DRES,SUIT,18FA,N,,,,,,,,,,,,,,,,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,0,16,11,8,0,0,0,0,0,0,35,0,0,0,0,35.0000,,1,0,0,0,16.0000,11.0000,8.0000,0,0,0,0,0,0,0,0,0,16,11,8,0,0,0,0,0,0,35,ROYAL
D1325,DENIM DOT,1 PC POLKA DOT DENIM DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,6,23,6,0,0,0,0,0,0,0,35,0,0,0,0,35.0000,,1,0,0,6.0000,23.0000,6.0000,0,0,0,0,0,0,0,0,0,6,23,6,0,0,0,0,0,0,0,35,DENIM DOT
D1326P,BLUE PRT,1 PC CHIFFON DRESS,,25.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,5,10,17,6,0,0,0,0,0,0,0,38,0,120.0000,0,0,158.0000,,1,0,23.0000,39.0000,60.0000,36.0000,0,0,0,0,0,0,0,0,5,10,17,6,0,0,0,0,0,0,0,38,BLUE PRINT
D1326P,YEL PRT,1 PC CHIFFON DRESS,,25.0000,M-1X,DRES,18FA,N,,,,,,,,,,,,,,M,L,XL,1X,,,,,,,,,0,GIO,00,,0,2,9,13,3,0,0,0,0,0,0,0,27,0,115.0000,0,0,142.0000,,1,0,13.0000,39.0000,51.0000,39.0000,0,0,0,0,0,0,0,0,2,9,13,3,0,0,0,0,0,0,0,27,YELLOW PRINT
D1327,GREEN/PINK,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,11,12,6,0,0,0,0,0,0,0,29,0,117.0000,0,0,146.0000,,1,0,14.0000,40.0000,48.0000,31.0000,13.0000,0,0,0,0,0,0,0,0,11,12,6,0,0,0,0,0,0,0,29,GREEN/PINK
D1327,GREEN/YEL,1 PC COTTON PRINTED DRESS,,35.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,2,43,0,0,0,0,0,0,0,0,45,0,0,0,0,45.0000,,1,0,0,2.0000,43.0000,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,45,GREEN/YELLOW
D1328W,CHAM,1 PC BROCADE DRESS,,29.0000,W6,DRES,ALL,N,,,,,,,,,,,,,,,,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,0,0,0,9,16,11,0,0,0,0,36,1,0,1.0000,0,35.0000,,1,0,0,0,0,0,8.0000,16.0000,11.0000,0,0,0,0,0,0,0,0,0,8,16,11,0,0,0,0,35,CHAMPAGNE
D1329,AQUA BLUE,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,7,16,18,18,21,0,0,0,0,0,0,80,0,0,0,0,80.0000,,1,0,7.0000,16.0000,18.0000,18.0000,21.0000,0,0,0,0,0,0,0,7,16,18,18,21,0,0,0,0,0,0,80,AQUA BLUE
D1329,CORAL PINK,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,5,15,20,18,17,0,0,0,0,0,0,75,0,0,0,0,75.0000,,1,0,5.0000,15.0000,20.0000,18.0000,17.0000,0,0,0,0,0,0,0,5,15,20,18,17,0,0,0,0,0,0,75,CORAL PINK
D1329,WHT,2 PC JKT DRESS,,39.0000,M1,JKDR,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,14,26,22,22,0,0,0,0,0,0,95,0,0,0,0,95.0000,,1,0,11.0000,14.0000,26.0000,22.0000,22.0000,0,0,0,0,0,0,0,11,14,26,22,22,0,0,0,0,0,0,95,WHITE
D1329W,AQUA BLUE,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,13,21,21,18,18,13,0,0,0,0,104,0,0,0,0,104.0000,,1,0,0,13.0000,21.0000,21.0000,18.0000,18.0000,13.0000,0,0,0,0,0,0,13,21,21,18,18,13,0,0,0,0,104,AQUA BLUE
D1329W,CORAL PINK,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,12,22,22,18,19,13,0,0,0,0,106,0,0,0,0,106.0000,,1,0,0,12.0000,22.0000,22.0000,18.0000,19.0000,13.0000,0,0,0,0,0,0,12,22,22,18,19,13,0,0,0,0,106,CORAL PINK
D1329W,WHT,2 PC JKT DRESS,,39.0000,W2,JKDR,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,9,21,19,17,18,14,0,0,0,0,98,0,0,0,0,98.0000,,1,0,0,9.0000,21.0000,19.0000,17.0000,18.0000,14.0000,0,0,0,0,0,0,9,21,19,17,18,14,0,0,0,0,98,WHITE
D1331,BRICK,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,0,18,0,1,0,0,0,0,0,0,0,19,0,0,0,0,19.0000,,1,0,0,18.0000,0,1.0000,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,19,BRICK
D1331,RAINBOW,1 PC WAX PRINT DRESS,,25.0000,M-2X,DRES,ALL,N,,,,,,,,,,,,,,M,L,XL,1X,2X,,,,,,,,0,GIO,00,,0,21,29,0,12,0,0,0,0,0,0,0,62,0,0,0,0,62.0000,,1,0,21.0000,29.0000,0,12.0000,0,0,0,0,0,0,0,0,21,29,0,12,0,0,0,0,0,0,0,62,RAINBOW
D1333,IVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,14,24,24,19,0,0,0,0,0,0,81,0,0,0,0,81.0000,,1,0,0,14.0000,24.0000,24.0000,19.0000,0,0,0,0,0,0,0,0,14,24,24,19,0,0,0,0,0,0,81,IVORY
D1333,LAV,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,7,15,10,11,0,0,0,0,0,0,43,1,0,0,0,42.0000,,1,0,0,7.0000,15.0000,9.0000,11.0000,0,0,0,0,0,0,0,0,7,15,9,11,0,0,0,0,0,0,42,LAVENDER
D1333,NAVY,1 PC LACE DRESS,,29.0000,M4,DRES,18SP,N,,,,,,,,,,,,,,,12,14,16,18,,,,,,,,0,GIO,00,,0,0,7,13,17,10,0,0,0,0,0,0,47,0,0,0,0,47.0000,,1,0,0,7.0000,13.0000,17.0000,10.0000,0,0,0,0,0,0,0,0,7,13,17,10,0,0,0,0,0,0,47,NAVY
D1333W,IVY,1 PC LACE DRESS,,29.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,12,16,11,11,14,9,4,0,0,0,77,0,0,0,0,77.0000,,1,0,0,12.0000,16.0000,11.0000,11.0000,14.0000,9.0000,4.0000,0,0,0,0,0,12,16,11,11,14,9,4,0,0,0,77,IVORY
D1333W,LAV,1 PC LACE DRESS,,29.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,0,7,7,9,5,1,0,0,0,0,29,0,0,0,0,29.0000,,1,0,0,0,7.0000,7.0000,9.0000,5.0000,1.0000,0,0,0,0,0,0,0,7,7,9,5,1,0,0,0,0,29,LAVENDER
D1333W,NAVY,1 PC LACE DRESS,,29.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,15,11,12,8,5,2,0,0,0,61,0,0,0,0,61.0000,,1,0,0,8.0000,15.0000,11.0000,12.0000,8.0000,5.0000,2.0000,0,0,0,0,0,8,15,11,12,8,5,2,0,0,0,61,NAVY
D1334,NAVY,2 PC BROCADE DRESS W/ CAPE,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,16,22,17,10,0,0,0,0,0,0,74,0,0,0,0,74.0000,,1,0,9.0000,16.0000,22.0000,17.0000,10.0000,0,0,0,0,0,0,0,9,16,22,17,10,0,0,0,0,0,0,74,NAVY
D1334,PURPLE,2 PC BROCADE DRESS W/ CAPE,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,6,11,15,12,4,0,0,0,0,0,0,48,0,0,0,0,48.0000,,1,0,6.0000,11.0000,15.0000,12.0000,4.0000,0,0,0,0,0,0,0,6,11,15,12,4,0,0,0,0,0,0,48,PURPLE
D1334W,NAVY,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,15,26,23,28,25,24,14,0,0,0,155,0,0,0,0,155.0000,,1,0,0,15.0000,26.0000,23.0000,28.0000,25.0000,24.0000,14.0000,0,0,0,0,0,15,26,23,28,25,24,14,0,0,0,155,NAVY
D1334W,PURPLE,2 PC BROCADE DRESS W/ CAPE,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,25,24,23,24,25,12,0,0,0,147,0,0,0,0,147.0000,,1,0,0,14.0000,25.0000,24.0000,23.0000,24.0000,25.0000,12.0000,0,0,0,0,0,14,25,24,23,24,25,12,0,0,0,147,PURPLE
D1335,W/B,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,11,19,26,26,19,0,0,0,0,0,0,101,0,0,0,0,101.0000,,1,0,11.0000,19.0000,26.0000,26.0000,19.0000,0,0,0,0,0,0,0,11,19,26,26,19,0,0,0,0,0,0,101,WHITE/BLACK
D1335W,W/B,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,13,21,22,16,21,16,15,0,0,0,124,0,0,0,0,124.0000,,1,0,0,13.0000,21.0000,22.0000,16.0000,21.0000,16.0000,15.0000,0,0,0,0,0,13,21,22,16,21,16,15,0,0,0,124,WHITE/BLACK
D1336,W/B,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,8,14,11,11,15,0,0,0,0,0,0,59,0,0,0,0,59.0000,,1,0,8.0000,14.0000,11.0000,11.0000,15.0000,0,0,0,0,0,0,0,8,14,11,11,15,0,0,0,0,0,0,59,WHITE/BLACK
D1336W,W/B,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,8,8,10,20,16,17,10,0,0,0,89,0,0,0,0,89.0000,,1,0,0,8.0000,8.0000,10.0000,20.0000,16.0000,17.0000,10.0000,0,0,0,0,0,8,8,10,20,16,17,10,0,0,0,89,WHITE/BLACK
D1337,MULTI,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,9,19,27,26,21,0,0,0,0,0,0,102,0,0,0,0,102.0000,,1,0,9.0000,19.0000,27.0000,26.0000,21.0000,0,0,0,0,0,0,0,9,19,27,26,21,0,0,0,0,0,0,102,MULTI COLORS
D1337W,MULTI,1 PC PEACHSKIN DRESS,,39.0000,W2,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,,,,,,0,GIO,00,,0,0,11,22,19,25,24,16,0,0,0,0,117,1,0,0,0,116.0000,,1,0,0,11.0000,22.0000,19.0000,25.0000,24.0000,15.0000,0,0,0,0,0,0,11,22,19,25,24,15,0,0,0,0,116,MULTI COLORS
D1338,BLACK/WHT,1 PC PEACHSKIN DRESS,,39.0000,M1,DRES,18SP,N,,,,,,,,,,,,,,10,12,14,16,18,,,,,,,,0,GIO,00,,0,18,27,42,39,30,0,0,0,0,0,0,156,0,0,0,0,156.0000,,1,0,18.0000,27.0000,42.0000,39.0000,30.0000,0,0,0,0,0,0,0,18,27,42,39,30,0,0,0,0,0,0,156,BLACK/WHT
D1338W,BLACK/WHT,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,16,29,26,33,32,22,25,0,0,0,183,0,0,0,0,183.0000,,1,0,0,16.0000,29.0000,26.0000,33.0000,32.0000,22.0000,25.0000,0,0,0,0,0,16,29,26,33,32,22,25,0,0,0,183,BLACK/WHT
D1339,GOLD/RYL,1 PC PEACHSKIN DRESS,,39.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,0,0,1,15,17,17,0,0,0,0,0,0,50,0,0,0,0,50.0000,,1,0,0,1.0000,15.0000,17.0000,17.0000,0,0,0,0,0,0,0,0,1,15,17,17,0,0,0,0,0,0,50,GOLD/ROYAL
D1339W,GOLD/RYL,1 PC PEACHSKIN DRESS,,39.0000,W3,DRES,18SP,N,,,,,,,,,,,,,,,14W,16W,18W,20W,22W,24W,26W,,,,,0,GIO,00,,0,0,14,18,0,8,20,19,15,0,0,0,94,2,0,1.0000,0,92.0000,,1,0,0,14.0000,17.0000,0,8.0000,19.0000,19.0000,15.0000,0,0,0,0,0,14,17,0,8,19,19,15,0,0,0,92,GOLD/ROYAL
D1340,GOLD/RED/BLK,1 PC PEACHSKIN DRESS,,39.0000,M5,DRES,18SP,N,,,,,,,,,,,,,8,10,12,14,16,18,,,,,,,,0,GIO,00,,3,0,9,19,19,20,0,0,0,0,0,0,70,0,0,0,0,70.0000,,1,3.0000,0,9.0000,19.0000,19.0000,20.0000,0,0,0,0,0,0,3,0,9,19,19,20,0,0,0,0,0,0,70,GOLD/RED/BLK
