Name,Address,City,State,Zip
Alberta Church Of God,3722 1st St E,Tuscaloosa,AL,35404
Islamic Center Of Tuscaloosa,1416 Paul W Bryant Dr,Tuscaloosa,AL,35401
Woodhaven Church Of Nazarene,4109 University Blvd E,Tuscaloosa,AL,35404
Alberta Baptist Church,2210 University Blvd E,Tuscaloosa,AL,35404
Circlewood Baptist Church,2201 Loop Rd,Tuscaloosa,AL,35405
Cornerstone Baptist Church,610 Brooksdale Dr,Tuscaloosa,AL,35401
East Mc Farland Baptist Church,6007 McFarland Blvd E,Tuscaloosa,AL,35405
Eastern Hills Baptist Church,3604 Pleasant Ridge Rd,Montgomery,AL,36109
Elizabeth Baptist Church,PO Box 2792,Tuscaloosa,AL,35403
Emmanuel Baptist Church,PO Box 145,Athens,AL,35612
Englewood Baptist Church,9700 Old Greensboro Rd,Tuscaloosa,AL,35405
First African Baptist Church,PO Box 1578,Tuscaloosa,AL,35403
Forest Lake Baptist Church,107 18th St,Tuscaloosa,AL,35401
Friendship Baptist Church,2600 Central Ave,Homewood,AL,35209
Holt Baptist Church,3101 Alabama Ave NE,Tuscaloosa,AL,35404
New Home Baptist Church,1422 Hill St,Montgomery,AL,36108
Open Door Baptist Church,1761 McFarland Blvd N,Tuscaloosa,AL,35406
Rosedale Baptist Church,2424 28th St,Tuscaloosa,AL,35401
Skyland Boulevard Baptist Chr,3320 Skyland Blvd E,Tuscaloosa,AL,35405
South Highlands Baptist Church,128 39th St E,Tuscaloosa,AL,35405
St Paul Baptist Church,3501 Stillman Blvd,Tuscaloosa,AL,35401
Taylorville Baptist Church,7201 Moundville Ln,Tuscaloosa,AL,35405
Temple Baptist Church,2206 17th St E,Tuscaloosa,AL,35404
Trinity Missionary Baptist Chr,2320 32nd Ave E,Tuscaloosa,AL,35404
West Highland Baptist Church,PO Box 481,Athens,AL,35612
St Francis University Parish,811 5th Ave,Tuscaloosa,AL,35401
University Church of Christ,5651 Zeigler Blvd,Mobile,AL,36608
West Side Church of Christ,2925 17th St,Tuscaloosa,AL,35401
Canterbury Episcopal Chapel,812 5th Ave,Tuscaloosa,AL,35401
Christ Episcopal Church,115 S Conception St,Mobile,AL,36602
St Matthias' Episcopal Church,2310 Skyland Blvd E,Tuscaloosa,AL,35405
First Wesleyan Church,1501 McFarland Blvd N,Tuscaloosa,AL,35406
Holy Cross Lutheran Church,3900 Airport Blvd,Mobile,AL,36608
Forest Lake United Methodist,1711 4th Ave,Tuscaloosa,AL,35401
Hargrove Memorial Methodist,1812 Hargrove Rd E,Tuscaloosa,AL,35405
Hunter's Chapel Ame Zion Chr,PO Box 1144,Tuscaloosa,AL,35403
Taylorville United Methodist,640 Bear Creek Rd,Tuscaloosa,AL,35405
Church of Jubilation,PO Box 40211,Tuscaloosa,AL,35404
Double Portion Church,PO Box 2171,Tuscaloosa,AL,35403
First Community Church,2700 18th St,Tuscaloosa,AL,35401
Grace Church,541 17th St,Tuscaloosa,AL,35401
New Covenant Church ,PO Box 70490,Tuscaloosa,AL,35407
New Testament Baptist Church,PO Box 41009,Tuscaloosa,AL,35404
Riverwood Presbyterian Church,501 Rice Valley Rd N,Tuscaloosa,AL,35406
Trinity Presbyterian Church,PO Box 441,Fairhope,AL,36533
19Th Street Pentecostal Rapture Church,3113 19th St,Tuscaloosa,AL,35401
A Fresh Anointing Chr Of God,5440 Jug Factory Rd,Tuscaloosa,AL,35405
Alberta United Methodist Church,2101 10th St E,Tuscaloosa,AL,35404
House Of Praise Worship Center,3240 County Road 7,Greensboro,AL,36744
Assembly Of God Worship Center,522 Montgomery Hwy,Centreville,AL,35042
River Of Life Worship Center,1410 Hillabee St,Alexander City,AL,35010
Alexander City Church-christ,945 Tallapoosa St,Alexander City,AL,35010
Alexander City Methodist Chr,1020 11th Ave N,Alexander City,AL,35010
Bride Of Christ Worship Center,416 6th Ave SW,Attalla,AL,35954
Attalla Church Of Christ,503 Hughes Ave,Attalla,AL,35954
Cherry Street Baptist Church,520 Cleveland Ave,Attalla,AL,35954
Ivalee Baptist Church,2020 Gallant Rd,Attalla,AL,35954
Reed Memorial Baptist Church,616 8th Ave SW,Attalla,AL,35954
Siberton Baptist Church,627 Jones St SE,Attalla,AL,35954
Courts Of Praise Worship Center,150 Lee Road 203,Phenix City,AL,36870
Crawford Chirch Of Christ,"75 Alabama Ave, #169",Phenix City,AL,36869
Crawford Baptist Church,3000 Sun Valley Dr,Mobile,AL,36618
Crawford Road Baptist Church,2706 U.S. 80,Phenix City,AL,36870
Family Life Ctr,PO Box 266,Phenix City,AL,36868
Franchise Missionary Bapt Chr,PO Box 1819,Phenix City,AL,36868
Golden Acres Baptist Church,3405 S Railroad St,Phenix City,AL,36867
Greater Mount Zion Baptist Chr,PO Box 2457,Phenix City,AL,36868
Holland Creek Baptist Church,PO Box 275,Phenix City,AL,36868
Ladonia Baptist Church,3789 Us Highway 80 W,Phenix City,AL,36870
Lakewood Baptist Church of Pc,4011 Lakewood Dr,Phenix City,AL,36867
Liberty Hill Baptist Church,PO Box 2730,Phenix City,AL,36868
New Central Baptist Church,1702 24th St,Phenix City,AL,36867
North Phenix Baptist Church,2105 4th Ave,Phenix City,AL,36867
Pine Grove Baptist Church,42240 Pine Grove Rd,Bay Minette,AL,36507
Seale Rd Baptist Church,2007 S Seale Rd,Phenix City,AL,36869
Shiloh Baptist Church,717 Cleveland Rd,Saraland,AL,36571
Summerville Baptist Church,3500 Summerville Rd,Phenix City,AL,36867
St Patrick's Church,PO Box 1367,Robertsdale,AL,36567
Summerville United Methodist,PO Box 262,Phenix City,AL,36868
Faith Worship Ctr,1 Layfield St,Phenix City,AL,36869
Abundant Life Lighthouse,2309 43rd Ave,Phenix City,AL,36870
Allen Temple Ame Church,917 22nd St N,Bessemer,AL,35020
Robertsdale Church Of God Of Prophecy,23425 Cowling Rd,Robertsdale,AL,36567
Robertsdale United Methodist,PO Box 866,Robertsdale,AL,36567
Churches,900 S 7th St,Lanett,AL,36863
House Of Worship,22586 Highway 216,McCalla,AL,35111
Bellview Baptist Church,6674 Eastern Valley Rd,McCalla,AL,35111
Tannehill Valley Baptist Chr,12858 Tannehill Pky,McCalla,AL,35111
Caffee Junction Church of God,21231 Highway 11 N,McCalla,AL,35111
Rock Mountain Lakes Baptist,6459 Rock Mountain Lake Rd,McCalla,AL,35111
Goodway Assembly Of God,1230 Matheny Rd,Frisco City,AL,36445
Ambassador Baptist Church,5545 Carriage Brook Rd,Montgomery,AL,36116
Antioch Baptist Church Tunnel Springs,45 Church Ave,Frisco City,AL,36445
Freewill Church Of God-christ,440 Whitesville Rd,Pell City,AL,35125
Fairfield Highlands Baptist,910 9th St,Midfield,AL,35228
Zion Travelers Primitive Bapt,1872 Collier Dr,Midfield,AL,35228
Faith Temple,PO Box 28102,Midfield,AL,35228
Liberty Faith Christian Church,PO Box 28517,Midfield,AL,35228
Ashland Church Of God,85075 Highway 9,Ashland,AL,36251
Elkmont Church Of Christ,18955 Upper Fort Hampton Rd,Elkmont,AL,35620
Ardmore Assembly Of God,28265 Boyds Chapel Rd,Elkmont,AL,35620
New Bethel Baptist Church,275 New Bethel Rd,Tuscumbia,AL,35674
Piney Grove Baptist Church,28430 Pinedale Rd,Elkmont,AL,35620
Elkmont Church of Christ,PO Box 249,Elkmont,AL,35620
Episcopal Church Of Rsrctn,113 Brown St,Gadsden,AL,35903
Ebenezer Seventh-Day Adventist,620 Hoke St,Gadsden,AL,35903
Bellevue Baptist Church,150 Noccalula Dr,Gadsden,AL,35904
College Heights Baptist Church,216 Pinehurst St,Gadsden,AL,35903
Cross Point Community Church,117 E Chestnut St,Gadsden,AL,35903
Dwight Baptist Church,520 N 29th St,Gadsden,AL,35904
East Gadsden Baptist Church,PO Box 2187,Gadsden,AL,35903
Edgewood Baptist Church,1727 Mt Zion Ave,Gadsden,AL,35904
Fairview Baptist Church,27550 Nick Davis Rd,Athens,AL,35613
First Baptist Church Alabama,101 N 29th St,Gadsden,AL,35904
First Baptist of Southside,2560 Mountain View Dr,Gadsden,AL,35907
First Baptist-Gadsden,PO Box 456,Gadsden,AL,35902
Forrest Avenue Baptist Church,2501 Forrest Ave,Gadsden,AL,35904
Goodyear Heights Baptist Chr,608 Kaying Rd N,Gadsden,AL,35903
James Memorial Baptist Church,2125 Ewing Ave,Gadsden,AL,35901
Lakeview Baptist Church,1600 E Glenn Ave,Auburn,AL,36830
Louis St Baptist Church,270 Louis St,Gadsden,AL,35903
Macedonia Baptist Church,PO Box 347,Margaret,AL,35112
Meadowbrook Baptist Church,1125 Meadowbrook Ct,Oxford,AL,36203
Mt Pilgrim Baptist Church,408 N 9th St,Gadsden,AL,35901
North Gadsden Baptist Church,339 Ewing Ave,Gadsden,AL,35901
North Highland Baptist Church,2709 19th St N,Hueytown,AL,35023
Oak Grove Baptist Church,PO Box 2004,Gadsden,AL,35903
Paden Baptist Church,900 Padenreich Ave,Gadsden,AL,35903
S Goodhue Family Life Ctr,235 S 5th St,Gadsden,AL,35901
Union Baptist Church,PO Box 1433,Bay Minette,AL,36507
Walnut Park Bapt Chr Weekday,300 Wilson St,Gadsden,AL,35904
St James Catholic,PO Box 38,Gadsden,AL,35902
Daystar Christian Ctr,PO Box 4348,Gadsden,AL,35904
Church of the Holy Comforter,156 S 9th St,Gadsden,AL,35901
Bellevue United Methodist Chr,209 Mary Lou Cir,Gadsden,AL,35904
East Gadsden United Methodist,201 S 8th St,Gadsden,AL,35901
Southside United Methodist Chr,2438 Cedar Bend Rd N,Gadsden,AL,35907
Church of Chirst-Rainbow,2201 Rainbow Dr,Gadsden,AL,35901
Gospel Temple,48 Lake Hardin Rd,Gadsden,AL,35904
Gospel Truth Lighthouse,2315 Hill Ave,Gadsden,AL,35904
United Christian Church,1116 Edgar D Nixon Ave,Montgomery,AL,36104
Cathedral of Praise,2703 W Meighan Blvd,Gadsden,AL,35904
First United Pentecostal Chr,PO Box 785,Athens,AL,35612
New Liberty Tabernacle-Praise,PO Box 2066,Gadsden,AL,35903
Tabernacle Church,PO Box 324,Gadsden,AL,35902
16Th Street Baptist Church,201 N 16th St,Gadsden,AL,35901
Abundant Life,776 Whites Chapel Rd,Gadsden,AL,35901
Deliverance Church Of Christ,220 E C St,Anniston,AL,36207
Saks Church Of Christ,5201 Saks Rd,Anniston,AL,36206
United House Of Prayer,2511 Noble St,Anniston,AL,36201
Eulaton First Baptist Church,1835 Gate 8 Rd,Anniston,AL,36201
Fairview Heights Northside,3827 George St,Anniston,AL,36201
First Baptist Church of Saks,4723 Saks Rd,Anniston,AL,36206
Gladeview Baptist Church,300 W Medders Dr,Anniston,AL,36206
Glen Addie Baptist Church,1320 Woodstock Ave,Anniston,AL,36207
Golden Springs Baptist Church,3 Robertson Rd,Anniston,AL,36207
Hill Crest Baptist Church,5117 Post Oak Rd,Anniston,AL,36206
Holley Springs Baptist Church,2010 Choccolocco Rd,Anniston,AL,36207
Iron City Baptist Church,41 Mandy Ln,Anniston,AL,36207
Leatherwood Baptist Church,2709 Old Gadsden Hwy,Anniston,AL,36206
Lloyds Chapel Baptist Church,65 Gate 1 Rd,Anniston,AL,36201
Mars Hill Baptist Church,PO Box 8025,Anniston,AL,36202
Mt Olive Baptist Church,13303 Mt Olive Rd,Coker,AL,35452
New Haven Baptist Church,100 New Haven Rd,Anniston,AL,36201
Noble Street Baptist Church,1923 Noble St,Anniston,AL,36201
Oak Ridge Baptist Church,929 Bradford St,Anniston,AL,36201
Pelham Baptist Church,50 Cave Rd,Anniston,AL,36206
Pleasant Ridge Baptist Church,1343 Hueytown Rd,Hueytown,AL,35023
Saks Baptist Church,PO Box 4340,Anniston,AL,36204
Thankful Baptist Church,3025 W 14th St,Anniston,AL,36201
Wayside Baptist Church,3609 Old Birmingham Hwy,Anniston,AL,36201
West Anniston Baptist Church,901 Carter St,Anniston,AL,36201
West Park Heights Baptist Chr,500 Westpark Dr,Anniston,AL,36201
Woodland Park Baptist Church,1021 Quintard Ave,Anniston,AL,36201
Sacred Heart of Jesus Catholc,PO Box 5010,Anniston,AL,36205
Greenbrier Church of Christ,3425 Greenbrier Dear Rd,Anniston,AL,36207
Church of St Michael ,PO Box 1884,Anniston,AL,36202
Grace Episcopal Church,PO Box 838,Sheffield,AL,35660
Edgewood Congregational Meth,2700 Brighton Ave,Anniston,AL,36207
Eulaton United Methodist Chr,401 Westover Rd,Anniston,AL,36201
St Mark United Methodist,1421 McFarland Blvd,Northport,AL,35476
Christian Center,PO Box 2222,Anniston,AL,36202
Anniston Foursquare Gospel Chr,517 Rowan St,Anniston,AL,36201
Cornerstone Worship Ctr,2885 Choccolocco Rd,Anniston,AL,36207
Harvest Church of God,PO Box 1888,Anniston,AL,36202
Church-Covenant Presbyterian,401 Lenlock Ln,Anniston,AL,36206
16Th ,1530 Noble St,Anniston,AL,36201
18Th Street Church Of God In,1130 W 18th St,Anniston,AL,36201
Afm Church Of God,1420 Duncan Ave,Anniston,AL,36201
All Saints Church,1112 W 15th St,Anniston,AL,36201
All Saints Interfaith Center,1029 W 15th St,Anniston,AL,36201
Anniston Bible Chapel,218 E F St,Anniston,AL,36207
Anniston Bible Church,3230 Coleman Rd,Anniston,AL,36207
Anniston Bible Methodist Chr,5131 Glade Rd,Anniston,AL,36206
Anniston Fellowship Extended Care,114 E 22nd St,Anniston,AL,36201
Anniston Foursquare Gospel Church,305 Embry St,Anniston,AL,36201
Anniston Full Gospel Holy Temp,1824 Moore Ave,Anniston,AL,36201
Anniston Islamic Center,1821 McCall Dr,Anniston,AL,36207
Anniston Korean Presbyterian,440 Noah Medders Pky,Anniston,AL,36206
Cornerstone Church Of God,4167 Center Point Rd,Pinson,AL,35126
Masseyline Church Of God,4109 Masseyline Church Rd,Pinson,AL,35126
Clearview Baptist Church,5271 Old Springville Rd,Pinson,AL,35126
Hughes Memorial Baptist Church,8786 Bradford Trafford Rd,Pinson,AL,35126
Sharon Baptist Church,PO Box 1378,Pinson,AL,35126
Hope Community Church,5348 Old Springville Rd,Pinson,AL,35126
Pinson United Methodist Church,PO Box 710,Pinson,AL,35126
Faith Baptist Church,8105 County Road 32,Fairhope,AL,36532
Bradford Church of God,8294 Bradford Rd,Pinson,AL,35126
Cornerstone Church of God,PO Box 1089,Pinson,AL,35126
New Life United Pentecostal,5405 Mountain Laurel Trce,Pinson,AL,35126
Agape Baptist Church,78 Dick Hayes Rd,Scottsboro,AL,0
Columbiana Church Of Christ,20259 Highway 25,Columbiana,AL,35051
Wildwood Assembly Of God,4817 Highway 26,Columbiana,AL,35051
Columbiana United Meth Church,PO Box 676,Columbiana,AL,35051
Cleveland Church Of Christ,2536 County Road 93,Bankston,AL,35542
Adamsville Church Of Christ,4207 Veterans Memorial Dr,Adamsville,AL,35005
Adamsville Church Of God,3601 Main St,Adamsville,AL,35005
St Patrick Church,301 Shamrock Trl,Adamsville,AL,35005
Midway United Methodist Church,3904 Oakwood Dr,Adamsville,AL,35005
Victory Christian Fellowship,2302 Hough Rd,Florence,AL,35630
Adamsville Church of God,PO Box 106,Adamsville,AL,35005
Adamsville Baptist Church,5101 Adams Ave,Adamsville,AL,35005
Adamsville First Church Of God,5501 Blossburg Rd,Adamsville,AL,35005
Calvery Church Of God,1917 AL-191,Jemison,AL,35085
Anderson Church Of Christ,5900 AL-207,Anderson,AL,35652
Aoh Church Of God-whatley,1898 Piney Woods Rd,Grove Hill,AL,36451
Beth-el Assembly Of God,5250 Highway 46,Heflin,AL,36264
Heflin Church Of God,220 Willoughby St,Heflin,AL,36264
Brookview Church Of Christ,100 Brookview Dr,Montgomery,AL,36110
Montgomery Church Of Christ,2319 Cong W L Dickinson Dr,Montgomery,AL,36109
Church Of God-beacon Of Hope,1045 Coliseum Blvd,Montgomery,AL,36109
Episcopal Church Of Ascension,315 Clanton Ave,Montgomery,AL,36104
University Church Of Christ,851 N University Blvd,Mobile,AL,36608
Dalraida Church Of Christ,3740 Atlanta Hwy,Montgomery,AL,36109
Vineyard Church Of Christ,122 John Morris Ave,Montgomery,AL,36105
Trinity Assembly Of God,3202 Lower Wetumpka Rd,Montgomery,AL,36110
Southside Church Of Christ,212 Ellis St,Enterprise,AL,36330
Fountain-hope Praise ,2415 E South Blvd,Montgomery,AL,36116
First Church Of God,2175 Center St,Mt Vernon,AL,36560
Bethany Sda Community Svc,1757 Highland Ave,Montgomery,AL,36107
Bethany Seventh Day Adventist,722 Cedar St,Montgomery,AL,36106
Maranatha Seventh Day,4210 Virginia Loop Rd,Montgomery,AL,36116
Seventh Day Adventist First,4233 Atlanta Hwy,Montgomery,AL,36109
Bell Resurrected Baptist Chr,4008 Birmingham Hwy,Montgomery,AL,36108
Bell Road Baptist Church,5555 Bell Rd,Montgomery,AL,36116
Bethel Missionary Baptist Chr,PO Box 474,Florence,AL,35631
Big Roxanna Baptist Church,5001 Norman Bridge Rd,Montgomery,AL,36105
Branch Grove Baptist Church,908 Sayre St,Montgomery,AL,36104
Capitol Heights Baptist Church,2514 Madison Ave,Montgomery,AL,36107
Catoma Baptist Church,4300 Old Selma Rd,Montgomery,AL,36108
Chisholm Baptist Church,2938 Lower Wetumpka Rd,Montgomery,AL,36110
Cloverdale Baptist Church,806 Dexter St,Dothan,AL,36301
Dalraida Baptist Church,3838 Wares Ferry Rd,Montgomery,AL,36109
Eastdale Baptist Church,400 N Burbank Dr,Montgomery,AL,36117
Eastmont Baptist Church,4505 Atlanta Hwy,Montgomery,AL,36109
Forest Park Baptist Church,1803 Mulberry St,Montgomery,AL,36106
Freewill Missionary Baptist,1724 Hill St,Montgomery,AL,36108
Hall Street Baptist Church,700 Hall St,Montgomery,AL,36104
Highland Avenue Baptist Church,1900 Highland Ave,Montgomery,AL,36107
Highland Gardens Baptist Chr,2014 Johnson St,Montgomery,AL,36110
Holt Street Memorial Baptist,1870 S Court St,Montgomery,AL,36104
Hunter Station Baptist Church,4700 Birmingham Hwy,Montgomery,AL,36108
Hutchinson Missionary Baptist,860 Grove St,Montgomery,AL,36104
Jerusalem Baptist Church,1720 Tolvert St,Montgomery,AL,36110
Kindle Baptist Church,4280 Lh Hamilton Rd,Montgomery,AL,36108
Lighthouse Baptist Church,18055 County Road 64,Loxley,AL,36551
Lilly Baptist Church,820 Hill St,Montgomery,AL,36108
Lily Hill Baptist Church,2472 Sandy St,Montgomery,AL,36108
Maggie Street Baptist Church,642 Maggie St,Montgomery,AL,36106
Mc Gehee Road Baptist Church,2877 McGehee Rd,Montgomery,AL,36111
Memorial Heights Baptist Chr,3182 Bozeman Dr,Montgomery,AL,36108
Morning Pilgrim Baptist Church,1238 Bellview St,Montgomery,AL,36104
Morning Star Baptist Church,806 Ghent St,Montgomery,AL,36104
Morningview Baptist Church,125 Calhoun Rd,Montgomery,AL,36109
New Providence Missionary Bapt,2936 Simmons Dr,Montgomery,AL,36108
North Montgomery Baptist Chr,1527 Ferguson St,Montgomery,AL,36104
North Star Baptist Church,1824 French St,Montgomery,AL,36104
Open Acres Baptist Church,47 Maplewood Dr,Montgomery,AL,36110
People's Baptist Church,2970 Dorchester Dr,Montgomery,AL,36116
Pilgrim Rest Baptist Church,12717 Fortner St,Newton,AL,36352
Pinedale Baptist Church,4785 McInnis Rd,Montgomery,AL,36116
Snowdoun Baptist Church,6564 Norman Bridge Rd,Montgomery,AL,36105
St James Baptist Church,1005 Nobles Rd,Wetumpka,AL,36092
St James Holt Crossing Baptist,PO Box 230426,Montgomery,AL,36123
Taylor Road Baptist Church,1685 Taylor Rd,Montgomery,AL,36117
Thorington Road Baptist Church,450 Ray Thorington Rd,Montgomery,AL,36117
True Divine Baptist Church,4530 Virginia Loop Rd,Montgomery,AL,36116
Vaughn Forest Baptist Church,8660 Vaughn Rd,Montgomery,AL,36117
Westside Baptist Church,2510 Westgate St,Montgomery,AL,36108
Yarbrough Street Baptist Chr,PO Box 210324,Montgomery,AL,36121
Church of the Holy Spirit,8570 Vaughn Rd,Montgomery,AL,36117
Our Lady Queen of Mercy Church,4421 Narrow Lane Rd,Montgomery,AL,36116
Resurrection Catholic Church,PO Box 8800,Montgomery,AL,36110
St Andrews Catholic Church,433 Clayton St,Montgomery,AL,36104
St Bede Catholic Church,3870 Atlanta Hwy,Montgomery,AL,36109
St Jude Catholic Church,2048 W Fairview Ave,Montgomery,AL,36108
St Peters Parish,235 Adams Ave,Montgomery,AL,36104
Carriage Hills Church-Christ,1565 Ray Thorington Rd,Montgomery,AL,36117
Eastern Meadows Church-Christ,4050 Fairground Rd,Montgomery,AL,36110
Finley Avenue Church of Christ,5964 Narrow Lane Rd,Montgomery,AL,36116
Holt Street Church of Christ,945 S Holt St,Montgomery,AL,36108
Landmark Church of Christ,PO Box 240037,Montgomery,AL,36124
New Harvest Church of Christ,4701 Virginia Loop Rd,Montgomery,AL,36116
Perry Hill Rd Church of Christ,800 Perry Hill Rd,Montgomery,AL,36109
Vaughn Park Church of Christ,3800 Vaughn Rd,Montgomery,AL,36106
Church of Holy Comforter,2911 Woodley Rd,Montgomery,AL,36111
St John's Episcopal Church,1707 Government St,Mobile,AL,36604
Rock Church,3401 Harrison Rd,Montgomery,AL,36109
Christian Life Church,PO Box 10,Orange Beach,AL,36561
Agudath Israel Synagogue,3525 Cloverdale Rd,Montgomery,AL,36111
Temple Beth or,2246 Narrow Lane Rd,Montgomery,AL,36106
Lutheran Church of Epiphany,810 E South Blvd,Montgomery,AL,36116
Lutheran Church-St Paul,4475 Atlanta Hwy,Montgomery,AL,36109
Messiah Lutheran Church,7740 Highway 72 W,Madison,AL,35758
Asbury United Methodist Church,980 Hughes Rd,Madison,AL,35758
Capitol Heights Um Church,2000 Winona Ave,Montgomery,AL,36107
Dalraida United Methodist Chr,3817 Atlanta Hwy,Montgomery,AL,36109
Dexter Avenue United Methodist,301 Dexter Ave,Montgomery,AL,36104
Frazer Memorial United Meth,PO Box 241347,Montgomery,AL,36124
Mt Zion Ame Zion Church,455 W Jeff Davis Ave,Montgomery,AL,36104
Oak St Ame Zion Church,1500 Oak St,Montgomery,AL,36108
Old Ship Ame Zion Church,483 Holcombe St,Montgomery,AL,36104
Snowdoun United Methodist Chr,190 Snowdoun Chambers Rd,Montgomery,AL,36105
St James United Methodist,9045 Vaughn Rd,Montgomery,AL,36117
St John Ame Church,807 Madison Ave,Montgomery,AL,36104
St Mark's United Methodist Chr,PO Box 240247,Montgomery,AL,36124
Whitfield Memorial United Meth,2673 Fisk Rd,Montgomery,AL,36111
Christ Community Church,8285 Ryan Rd,Montgomery,AL,36117
Bethel Full Gospel Church,PO Box 210428,Montgomery,AL,36121
Bethlehem Temple,4214 Rosa L Parks Ave,Montgomery,AL,36105
Evangel Temple,PO Box 142,Vincent,AL,35178
Greater Macedonia Christian,3070 Selma Hwy,Montgomery,AL,36108
Harvest Family Church,7245 Copperfield Dr,Montgomery,AL,36117
Harvest Temple Church of God,4500 Vaughn Rd,Montgomery,AL,36106
New Life Church of God,PO Box 230955,Montgomery,AL,36123
New Testament Christian Ctr,10300 Highway 80 E,Montgomery,AL,36117
Community Congregational Chr,3481 S Court St,Montgomery,AL,36105
Eastwood Presbyterian Church,1701 E Trinity Blvd,Montgomery,AL,36106
Memorial Presbyterian Church,2130 Bell Rd,Montgomery,AL,36117
Young Meadows Presbyterian Chr,5780 Vaughn Rd,Montgomery,AL,36116
Church Of Jeses Christ Of Latt,957 Green Ridge Rd,Montgomery,AL,36109
Montgomery House-prayer,1230 Perry Hill Rd,Montgomery,AL,36109
Christian Science Reading Room,1617 Perry Hill Rd,Montgomery,AL,36106
Baptist Family Resource,20 Interstate Park Dr,Montgomery,AL,36109
Alabama West Florida Cnfrnc,106 Interstate Park Dr,Montgomery,AL,36109
Fellowship Of C,500 Interstate Park Dr,Montgomery,AL,36109
Yielding Dessell Ministries,1501 Jean St,Montgomery,AL,36107
Family History Center,3460 Carter Hill Rd,Montgomery,AL,36111
Perry Hill United Methodist,910 Perry Hill Rd,Montgomery,AL,36109
Child Evangelism Fellowship,33 Carol Villa Dr,Montgomery,AL,36109
Kingdom Hall-jehovah's Witness,447 Perry Hill Rd,Montgomery,AL,36109
Perry Hill Road Baptist Church,3909 Vista Cir,Montgomery,AL,36109
First Free Will Baptist Church,2701 Florence Blvd,Florence,AL,35630
Salvation Army,3741 Eastern Blvd,Montgomery,AL,36116
Carnegie Chapel Ame Zion Chr,4151 Bienville Rd,Montgomery,AL,36109
Unity United Church Of Christ,2311 Oxford Dr,Montgomery,AL,36111
We Care Ministries,2124 E 2nd St,Montgomery,AL,36106
Forest Park Ministry Center,2026 E 4th St,Montgomery,AL,36106
Southeast Church Of Christ,2401 Plum St,Montgomery,AL,36107
New Life Church-god In Christ,4116 Narrow Lane Rd,Montgomery,AL,36111
Unity Of Montgomery,1922 Walnut St,Montgomery,AL,36106
Grace Missionary Bapt Church,3109 Partridge Rd,Montgomery,AL,36111
Ministries Cap,4319 Shamrock Ln,Montgomery,AL,36106
Christian Science Church,2000 Woodley Rd,Montgomery,AL,36111
Panama Street Church Of Christ,444 S Panama St,Montgomery,AL,36107
Capital City Church-nazarene,4450 Vaughn Rd,Montgomery,AL,36106
Family Life Bible Fellowship,2004 Miller St,Montgomery,AL,36107
Alabama Family Chiropractic Clinic LLC,1714 W 3rd St,Montgomery,AL,36106
Church On Rock Southeast,181 Eastern Blvd,Montgomery,AL,36117
Young Life Organization,1737 W 2nd St,Montgomery,AL,36106
Korean United Methodist Church,350 Polk St,Montgomery,AL,36107
Faith Full Gospel Baptist Chr,1931 Highland Ave,Montgomery,AL,36107
Unitarian Universalist Fllwshp,2810 Atlanta Hwy,Montgomery,AL,36109
Redeem Christian Chr-god Iwc,3017 Atlanta Hwy,Montgomery,AL,36109
Golden Gate Ministries,3734 Atlanta Hwy,Montgomery,AL,36109
Grace Worship Center,3929 Atlanta Hwy,Montgomery,AL,36109
Gideons International,1038 Woodley Rd,Montgomery,AL,36106
Redeemed Christian Church Of G,47 Mitchell Dr,Montgomery,AL,36109
Redeemed Christian Church,49 Mitchell Dr,Montgomery,AL,36109
Faith Crusades Fellowship,17 Mildred St,Montgomery,AL,36104
Dial-a-prayer,2416 W Cloverdale Park,Montgomery,AL,36106
Greek Orthodox Church Of Annunciation,1721 Mount Meigs Rd,Montgomery,AL,36107
Community Of Hope,2403 E South Blvd,Montgomery,AL,36116
Capitol Heights Church-christ,2045 Madison Ave,Montgomery,AL,36107
Faith Rescue Msn ,2340 E South Blvd,Montgomery,AL,36116
Perfecting Saints,2424 E South Blvd,Montgomery,AL,36116
Love Center Full Gospel Bapt,3659 Debby Dr,Montgomery,AL,36111
Fruitful Ground Ministries,4021 Wallace Dr,Montgomery,AL,36116
Hilliard Chapel Ame Zion Chr,567 Hall St,Montgomery,AL,36104
New Life Chr Of God In Christ,4351 Atlanta Hwy,Montgomery,AL,36109
New Life Care,5600 Carriage Hills Dr,Montgomery,AL,36116
Cornerstone Christian Church,301 Dalraida Rd,Montgomery,AL,36109
Assembly Worship Center,2921 Marti Ln,Montgomery,AL,36116
Faith Ministry,2522 Elsmeade Dr,Montgomery,AL,36116
New Elam Baptist Church,672 Watts St,Montgomery,AL,36104
True Word Of Life Church,3975 Eastern Blvd,Montgomery,AL,36116
Word Of Faith Christian Center,3048 Dorchester Dr,Montgomery,AL,36116
Consuming Fire Ministries,3795 Eastern Blvd,Montgomery,AL,36116
Capital City Church Of God,430 Ross St,Montgomery,AL,36104
New Covenant Chr- Living,1506 Madison Ave,Montgomery,AL,36107
Baptist Home Care-equipment,2055 E South Blvd,Montgomery,AL,36116
Church Of Good Shepherd,487 S Jackson St,Montgomery,AL,36104
S Poole Ministries,3412 Richmond Rd,Montgomery,AL,36111
Cornerstone Bible Church,PO Box 8641,Dothan,AL,36304
Living Faith Tabernacle,1066 Washington Ave,Montgomery,AL,36104
