Name,Address,City,State,Zip
Holy Trinity Church,320 E Boston Post Rd,Mamaroneck,NY,10543
St Vito's Church,816 Underhill Ave,Mamaroneck,NY,10543
Saint John's Lutheran Church,122 Fenimore Rd,Mamaroneck,NY,10543
Mamaroneck United Methodist,546 E Boston Post Rd,Mamaroneck,NY,10543
Strait Gate Church,PO Box 748,Mamaroneck,NY,10543
Lutheran Church-Resurrection,15 S Bedford Rd,Mt Kisco,NY,10549
Temple Shaaray Tefila,89 Baldwin Rd,Mt Kisco,NY,10549
Presbyterian Church,PO Box 429,Mt Kisco,NY,10549
St Marks Episcopal Church,85 E Main St,Mt Kisco,NY,10549
Bet Torah Synagogue,60 Smith Ave,Mt Kisco,NY,10549
Church Of God Of Prophecy,140 E 3rd St,Mt Vernon,NY,10550
Greater Centennial Ame Zion,312 S 8th Ave,Mt Vernon,NY,10550
Bible Church of Christ,100 W 2nd St,Mt Vernon,NY,10550
Living Faith Ministries,195 W 1st St,Mt Vernon,NY,10550
Allen Memorial Church of God,132 Crary Ave,Mt Vernon,NY,10550
Abyssinia Free Will Baptist,66 E 5th St,Mt Vernon,NY,10550
Friendship Unified Free Will,261 E Lincoln Ave,Mt Vernon,NY,10552
New York City Church of Christ,324 Westchester Ave,Mt Vernon,NY,10552
Sinai Free Synagogue,550 N Columbus Ave,Mt Vernon,NY,10552
White Rock Baptist Church,PO Box 3610,Mt Vernon,NY,10553
3Rd St Church Of Christ,296 E 3rd St,Mt Vernon,NY,10553
Star of Bethlehem Baptist Chr,304 Spring St,Ossining,NY,10562
St Ann's Catholic Church,25 Eastern Ave,Ossining,NY,10562
St Paul's On-the-Hill Epscpl,40 Ganung Dr,Ossining,NY,10562
St Matthews United Methodist,36 Ann St,Ossining,NY,10562
Church of the Holy Spirit,1969 Crompond Rd,Cortlandt Manor,NY,10567
North American Martyrs Chapel,122 Oregon Rd,Cortlandt Manor,NY,10567
Vineyard Christian Fellowship,901 Bedford Rd,Pleasantville,NY,10570
Holy Innocents Church,431 Bedford Rd,Pleasantville,NY,10570
Emanuel Lutheran Church,197 Manville Rd,Pleasantville,NY,10570
Pleasantville Presbyterian Chr,400 Bedford Rd,Pleasantville,NY,10570
Our Lady of Mercy,PO Box 488,Port Chester,NY,10573
Our Lady Of Mercy,260 Westchester Ave,Port Chester,NY,10573
Congregation Kneses Tifereth,575 King St,Port Chester,NY,10573
Parkside Assembly Of God,7 Hewlett Pl,Port Chester,NY,10573
Pound Ridge Community Church,3 Pound Ridge Rd,Pound Ridge,NY,10576
Grace United Methodist Church,337 Peekskill Hollow Rd,Putnam Valley,NY,10579
Resurrection Church Rectory,910 Boston Post Rd,Rye,NY,10580
Christ's Church-Rye,2 Rectory St,Rye,NY,10580
Congregation Emanu-El,2125 Westchester Ave,Rye,NY,10580
Trinity Presbyterian,"150 Theodore Fremd Ave, #a-14",Rye,NY,10580
Immaculate Heart of Mary Chr,8 Carman Rd,Scarsdale,NY,10583
Saint Pius X Church,Secor Rd,Scarsdale,NY,10583
Church of St James the Less,10 Church Ln,Scarsdale,NY,10583
Scarsdale Synagogue-Tremont,2 Ogden Rd,Scarsdale,NY,10583
Westchester Reform Temple,255 Mamaroneck Rd,Scarsdale,NY,10583
Hitchcock Presbyterian Church,6 Greenacres Ave,Scarsdale,NY,10583
Scarsdale Congregational Chr,1 Heathcote Rd,Scarsdale,NY,10583
St Elizabeth Ann Seton Parish,1377 E Main St,Shrub Oak,NY,10588
Shrub Oak United Methodist Chr,1176 E Main St,Shrub Oak,NY,10588
Jewish Family Congregation,PO Box 249,South Salem,NY,10590
South Salem Presbyterian Chr,PO Box 399,South Salem,NY,10590
Temple Beth Abraham,25 Leroy Ave,Tarrytown,NY,10591
St Teresa's Church Rectory,130 Beekman Ave,Sleepy Hollow,NY,10591
Korean Church of Westchester,242 N Broadway,Sleepy Hollow,NY,10591
First Korean Methodist Church,500 S Broadway,Tarrytown,NY,10591
Valhalla United Meth Chr Nrsry,200 Columbus Ave,Valhalla,NY,10595
Saint Patrick's Catholic Chr,PO Box 609,Verplanck,NY,10596
Grace Lutheran Church,3830 Gomer St,Yorktown Heights,NY,10598
Assembly of God Church,253 Mahopac Ave,Yorktown Heights,NY,10598
Yorktown Jewish Ctr,2966 Crompond Rd,Yorktown Heights,NY,10598
St Andrews Evangelical Church,PO Box 334,Yorktown Heights,NY,10598
Yorktown United Methodist Chr,2300 Crompond Rd,Yorktown Heights,NY,10598
Saint John's Rectory,148 Hamilton Ave,White Plains,NY,10601
Presbyterian Church-White Plns,39 N Broadway,White Plains,NY,10601
Christ's Temple,25 Oak St,White Plains,NY,10603
Mt Hope Ame Zion Church,65 Lake St,White Plains,NY,10604
Ridgeway Alliance Church,465 Ridgeway,White Plains,NY,10605
Saint Matthews Lutheran Church,3 Carhart Ave,White Plains,NY,10605
Memorial United Methodist Chr,250 Bryant Ave,White Plains,NY,10605
Church in the Highlands,35 Bryant Ave,White Plains,NY,10605
Agne Joe Rev,34 Prescott Ave,White Plains,NY,10605
St Bernard's Church,51 Prospect St,White Plains,NY,10606
Bet AM Shalom Synagogue,295 Soundview Ave,White Plains,NY,10606
Congregation Kolami,252 Soundview Ave,White Plains,NY,10606
Ridgeview Congregational Chr,12 Ridgeview Ave,White Plains,NY,10606
Union Baptist Church,31 Manhattan Ave,White Plains,NY,10607
First Seventh Day Adventist,180 Juniper Hill Rd,White Plains,NY,10607
Woodlands Community Temple,50 Worthington Rd,White Plains,NY,10607
St Bartholomew's Church,15 Palmer Rd,Yonkers,NY,10701
Community Memorial Baptist Chr,132 Waverly St,Yonkers,NY,10701
Our Lady of the Rosary Church,226 Warburton Ave,Yonkers,NY,10701
St Casimir's Catholic Church,239 Nepperhan Ave,Yonkers,NY,10701
Cavalry Chapel of Westchester,PO Box 336,Yonkers,NY,10701
Saint Nicholas Byzantine Chr,75 Ash St,Yonkers,NY,10701
St Marys Carpatho-Russian Chr,485 N Broadway,Yonkers,NY,10701
Yonkers Christian Assembly,229 N Broadway,Yonkers,NY,10701
Yonkers Church of God Inc,21 Hudson St,Yonkers,NY,10701
Bryn Mawr Park Presby Church,20 Buckingham Rd,Yonkers,NY,10701
Aldersgate United Methodist Church,600 N Broadway,Yonkers,NY,10701
First Westminster Church,60 Northview Ter,Yonkers,NY,10703
St John the Baptist Catholic,670 Yonkers Ave,Yonkers,NY,10704
St Marks Evangelical Lutheran,7 Saint Marks Pl,Yonkers,NY,10704
Abundant Life Christian Center,306 Rumsey Rd,Yonkers,NY,10705
St Paul the Apostle Catholic,602 McLean Ave,Yonkers,NY,10705
St Peter's Church,91 Ludlow St,Yonkers,NY,10705
Indian Assembly Of God,204 McLean Ave,Yonkers,NY,10705
Adonai Pentecostal Church,251 S Broadway,Yonkers,NY,10705
St Matthews Rc Church,616 Warburton Ave,Hastings-on-Hudson,NY,10706
Temple Beth Shalom,740 N Broadway,Hastings-on-Hudson,NY,10706
Chinese Community Church,18 Farragut Ave,Hastings-on-Hudson,NY,10706
Asbury Crestwood United Meth,167 Scarsdale Rd,Tuckahoe,NY,10707
Christ Church,17 Sagamore Rd,Bronxville,NY,10708
Atlantic District Lutheran Chr,171 White Plains Rd,Bronxville,NY,10708
Village Lutheran Church,172 White Plains Rd,Bronxville,NY,10708
Bronxville Reformed Church,PO Box 397,Bronxville,NY,10708
St Eugene's Rectory,32 Massitoa Rd,Yonkers,NY,10710
Midchester Jewish Ctr,236 Grandview Blvd,Yonkers,NY,10710
New Hope Reformed Church,100 Herrmann Pl,Yonkers,NY,10710
Holy Name Church,75 Lispenard Ave,New Rochelle,NY,10801
St Gabriel's Church,120 Division St,New Rochelle,NY,10801
Bethesda Baptist Church,51 Lincoln Ave,New Rochelle,NY,10801
St Catherine Ame Zion Church,19 Lincoln Ave,New Rochelle,NY,10801
Assembly of God New Rochelle,165 Union Ave,New Rochelle,NY,10801
Parish of Christ the Redeemer,1415 Pelhamdale Ave,Pelham,NY,10803
Pelham Jewish Ctr,451 Esplanade,Pelham,NY,10803
Huguenot Memorial Church,901 Pelhamdale Ave,Pelham,NY,10803
Conregation Anshe Sholom,50 North Ave,New Rochelle,NY,10805
Reform Temple of Suffern,70 Old Haverstraw Rd,Suffern,NY,10901
Christ Evangelical Lutheran,3 Church Rd,Suffern,NY,10901
Suffern Presbyterian Church,81 Washington Ave,Suffern,NY,10901
St Paul's Roman Catholic Chr,PO Box 222,Bullville,NY,10915
Central Valley United Meth,PO Box 248,CENTRAL VLY,NY,10917
St Columba Church,29 High St,Chester,NY,10918
Greater Tabernacle Full Gospel,74 Main St,Chester,NY,10918
St Paul's Catholic Church,82 Lake Rd E,Congers,NY,10920
St Joseph's Roman Catholic Chr,14 Glenmere Ave,Florida,NY,10921
Church of Jesus Christ of Lds,8 Breezeway Ln,Goshen,NY,10924
Goshen United Methodist Church,115 Main St,Goshen,NY,10924
Goshen Christian Reformed Chr,41 Route 17a,Goshen,NY,10924
Holy Rosary Church,41 Windermere Ave,Greenwood Lake,NY,10925
St Anastasia Church,PO Box 942,Harriman,NY,10926
Harriman United Methodist Chr,PO Box 8,Harriman,NY,10926
St Peters Church,PO Box 90,Haverstraw,NY,10927
Haverstraw Gospel Fellowship,14 Main St,Haverstraw,NY,10927
Harvest Assembly Of God,4 Lincoln St,Haverstraw,NY,10927
St Patrick's Rc Church,26 Hunter St,Highland Mills,NY,10930
Temple Sinai,75 Highland Ave,Middletown,NY,10940
Mt Carmel Priory,PO Box 883,Middletown,NY,10940
Our Lady of Mount Carmel Ch,205 Wawayanda Ave,Middletown,NY,10940
Stjo,149 Cottage St,Middletown,NY,10940
Grace Episcopal Church Parish,12 Depot St,Middletown,NY,10940
St Pauls United Methodist Chr,58 W Main St,Middletown,NY,10940
Christian Faith Fellowship,10 E Main St,Middletown,NY,10940
Webb Horton Presbyterian Chr,50 E Main St,Middletown,NY,10940
Middletown Church Of Christ,Route 211 E,Middletown,NY,10940
Abel Michael Ministries Of New York,22 Gavin Ave,Middletown,NY,10940
Agape Love Multipurpose Center,26 Monhagen Ave,Middletown,NY,10940
Harmony Baptist Church,1780 Route 211 E,Middletown,NY,10941
Holy Cross Greek Orthodox Chr,2250 Goshen Tpke,Middletown,NY,10941
Trinity Assembly Of God,160 Blumel Rd,Middletown,NY,10941
Agape Love Prayer Tabernacle,73 Ohaire Rd,Middletown,NY,10941
Calvary Assembly Of God,1118 RT-17M,Monroe,NY,10950
Monroe Temple of Judaism,314 N Main St,Monroe,NY,10950
Monroe United Methodist Church,47 Maple Ave,Monroe,NY,10950
Monsey Jewish Ctr Inc,"201 Route 306, #2",Monsey,NY,10952
Abraham Cvi Dov,21 Rita Ave,Monsey,NY,10952
Abraham Moishe,2 Rita Ave,Monsey,NY,10952
Abrahamson Chaim,3 Valencia Dr,Monsey,NY,10952
Adler Ira,12 Wallenberg Cir,Monsey,NY,10952
22 Normandy Vlg,22 Normandy Vlg,Nanuet,NY,10954
Temple Beth Sholom,228 New Hempstead Rd,New City,NY,10956
St Augustine's Church Rectory,140 Maple Ave,New City,NY,10956
St Pauls Lutheran Church,323 S Main St,New City,NY,10956
New City Gospel Fellowship,384 New Hempstead Rd,New City,NY,10956
Germonds Presbyterian Church,39 Germonds Rd,New City,NY,10956
New Hempstead Presby Church,484 New Hempstead Rd,New City,NY,10956
Pilgrim Baptist Church,80 N Franklin St,Nyack,NY,10960
Temple Beth Torah,330 N Highland Ave,Nyack,NY,10960
Simpson Memorial Church,150 Piermont Ave,Nyack,NY,10960
Congregation Sons of Israel,300 N Broadway,Nyack,NY,10960
St Thomas' Lutheran Church,2 Old Ox Rd,Nyack,NY,10960
Reformed Church Of Nyack,18 S Broadway,Nyack,NY,10960
Orangetown Jewish Ctr,8 Independence Ave,Orangeburg,NY,10962
Holy Name of Jesus Church,PO Box 597,Otisville,NY,10963
Otisville-Mt Hope Presbyterian,25 Main St,Otisville,NY,10963
St Aedan's Church,23 Reld Dr,Pearl River,NY,10965
Beth AM Temple,PO Box 1200,Pearl River,NY,10965
Africa Inland Mission,135 W Crooked Hill Rd,Pearl River,NY,10965
Macedonia Baptist Church,405 Piermont Ave,Piermont,NY,10968
Reformed Church Of Piermont,361 Ferdon Ave,Piermont,NY,10968
St Joan of Arc Church,32 Eagle Valley Rd,Sloatsburg,NY,10974
Congregation Sons Of Israel,80 Williams Ave,Spring Valley,NY,10977
Grace Assembly Of God,19 N Madison Ave,Spring Valley,NY,10977
First Bapt Church,PO Box 404,Spring Valley,NY,10977
St Paul's Ame Zion Church,121 Harriet Tubman Way,Spring Valley,NY,10977
Faith Temple,9 Rose Ave,Spring Valley,NY,10977
Adonai Christian Church,28 Grove St,Spring Valley,NY,10977
Aish Tamid Community Service,295 W RT-59,Spring Valley,NY,10977
Trinity United Methodist Chr,47 E Main St,Stony Point,NY,10980
Stony Point Presbyterian Chr,125 W Main St,Stony Point,NY,10980
Seed Church Of God,146 S Liberty Dr,Stony Point,NY,10980
St Mary's Episcopal Church,PO Box 637,Tuxedo Park,NY,10987
Christ Episcopal Church,50 South St,Warwick,NY,10990
Reformed Church,16 Maple Ave,Warwick,NY,10990
Lutheran Church-Good Shepherd,PO Box 218,Warwick,NY,10990
Warwick United Methodist Chr,135 Forester Ave,Warwick,NY,10990
Adams Craig Rev,9 Chancellor Ln,Warwick,NY,10990
Grace Community Baptist Church,2839 RT-94,Washingtonville,NY,10992
Our Lady of Victory Church,2 Floral Pky,Floral Park,NY,11001
Holy Child Jesus Church,255-01 86th Ave,Queens,NY,11001
St Hedwig's Rc Church,1 Depan Ave,Floral Park,NY,11001
Christ Assembly Of God,120 Floral Pky,Floral Park,NY,11001
Advent Lutheran Church,1840 Atherton Ave,Elmont,NY,11003
St Boniface Roman Catholic Chr,631 Elmont Rd,Elmont,NY,11003
St Vincent De Paul,1500 Depaul St,Elmont,NY,11003
Salem Assembly Of God,111 Waldorf Ave,Elmont,NY,11003
Bellerose Jewish Ctr,25404 Union Tpke,Floral Park,NY,11004
Ascension Lutheran Church,145 Franklin Ave,Franklin Square,NY,11010
St Catherine of Sienna Rc Chr,999 Lutz St,Franklin Square,NY,11010
St James the Just,858 Roosevelt St,Franklin Square,NY,11010
Lake Success Jewish Ctr,354 Lakeville Rd,Great Neck,NY,11020
Shaare Zion of Great Neck,225 Middle Neck Rd,Great Neck,NY,11021
Temple Isaiah of Great Neck,"2 Stoner Ave, #a",Great Neck,NY,11021
Young Israel of Great Neck,236 Middle Neck Rd,Great Neck,NY,11021
Great Neck Korean Catholic Chr,592 Middle Neck Rd,Great Neck,NY,11023
Brotherhood of Temple Beth El,5 Old Mill Rd,Great Neck,NY,11023
Great Neck Synagogue,26 Old Mill Rd,Great Neck,NY,11023
Chabad Lubavitch of Great Neck,400 E Shore Rd,Great Neck,NY,11024
Temple Emanuel of Great Neck,150 Hicks Ln,Great Neck,NY,11024
United Mashadi Jewish,54 Steamboat Rd,Great Neck,NY,11024
Community Reformed Church,90 Plandome Rd,Manhasset,NY,11030
Mt Olive Baptist Church,43 High St,Manhasset,NY,11030
Reconstructionist Synagogue,1001 Plandome Rd,Manhasset,NY,11030
Temple Judea of Manhasset,333 Searingtown Rd,Manhasset,NY,11030
Church of Our Saviour Lutheran,1901 Northern Blvd,Manhasset,NY,11030
St Catherine of Sienna Church,33 New Hyde Park Rd,New Hyde Park,NY,11040
New Hyde Park Baptist Church,635 New Hyde Park Rd,New Hyde Park,NY,11040
Notre Dame Rc Church Rectory,45 Mayfair Rd,New Hyde Park,NY,11040
Temple Emanuel,3315 Hillside Ave,New Hyde Park,NY,11040
Albert C Martin,33 Cherrywood Dr,New Hyde Park,NY,11040
Lutheran Church of Our Savior,12 Franklin Ave,Port Washington,NY,11050
Our Lady of Fatima Rc Church,6 Cottonwood Rd,Port Washington,NY,11050
St Peter of Alcantara,1327 Port Washington Blvd,Port Washington,NY,11050
Chabad of Port Washington,80 Shore Rd,Port Washington,NY,11050
Community Synagogue,150 Middle Neck Rd,Port Washington,NY,11050
Port Washington United Meth Ch,12 Hampton Rd,Port Washington,NY,11050
Assembly of God,10 Carlton Ave,Port Washington,NY,11050
1St Church Of Christ Scientist,402 Main St,Port Washington,NY,11050
Our Lady of Good Counsel,68 Wanser Ave,Inwood,NY,11096
First Baptist Church-Lawrence,253 Lawrence Ave,Inwood,NY,11096
St Mary's Rc Church,1008 49th Ave,Long Island City,NY,11101
Korean Central Church of Ny,34-01 41st St,Long Island City,NY,11101
New York Presbyterian Church,4323 37th Ave,Long Island City,NY,11101
Redeemer Episcopal Church,3014 Crescent St S,Queens,NY,11102
United Methodist Korean Church,3044 Crescent St S,Astoria,NY,11102
St Joseph's Rc Church,PO Box 039007,LONG ISLAND CITY,NY,11103
Nak Won Reformed Church,4120 Queens Blvd,Queens,NY,11104
Queen of Angels Rc Church,4404 Skillman Ave,Long Island City,NY,11104
St Francis of Assisi Rectory,2117 45th St,Queens,NY,11105
Peniel Baptist Church,19-54 38th St,Queens,NY,11105
St Irene'S-Chrysovalantou Grk,3607 23rd Ave,Astoria,NY,11105
Holy Cross Ukrainian Church,3112 30th St,Queens,NY,11106
St Rita's Roman Catholic Chr,3625 11th St,Long Island City,NY,11106
Community Church of Astoria,1442 Broadway,Long Island City,NY,11106
Alamin Jame M,35-19 36th Ave,Astoria,NY,11106
First Spanish Baptist Church,305 Pacific St,Brooklyn,NY,11201
Diocesan Cursillos Ctr,118 Congress St,Brooklyn,NY,11201
St Boniface Church,111 Willoughby St,Brooklyn,NY,11201
Grace Church Brooklyn Heights,254 Hicks St,Brooklyn,NY,11201
St Ann ,157 Montague St,Brooklyn,NY,11201
Brooklyn Heights Synagogue,131 Remsen St,Brooklyn,NY,11201
Congregation Mt Sinai,250 Cadman Plz W,Brooklyn,NY,11201
Danish Seaman's Church,102 Willow St,Brooklyn,NY,11201
Church of the Open Door,201 Gold St,Brooklyn,NY,11201
Saint Constantine ,64 Schermerhorn St,Brooklyn,NY,11201
Plymouth Church of Pilgrims,75 Hicks St,Brooklyn,NY,11201
St Catherine-Genoa Church,520 Linden Blvd,Brooklyn,NY,11203
Clarendon Road Church,3304 Clarendon Rd,Brooklyn,NY,11203
Bethel of Praise Ministries,631 New York Ave,Brooklyn,NY,11203
Morning Star Church of Christ,5205 Foster Ave,Brooklyn,NY,11203
Truth Center-Higher Conscious,4622 Farragut Rd,Brooklyn,NY,11203
Rehoboth Open Bible Church,5102 Avenue D,Brooklyn,NY,11203
Triumphant Full Gospel Asmbly,892 Rutland Rd,Brooklyn,NY,11203
Celestial Church Of Christ,937 E 51st St,Brooklyn,NY,11203
Grace Church Of Firstborn,909 Utica Ave,Brooklyn,NY,11203
St Therese Of Lisieux,1281 Troy Ave,Brooklyn,NY,11203
God's Battalion Of Prayer,661 Linden Blvd,Brooklyn,NY,11203
Abundant Life Agency,4912 Church Ave,Brooklyn,NY,11203
Holy Spirit Catholic Church,1712 45th St,Brooklyn,NY,11204
St Athanasius Church,2154 61st St,Brooklyn,NY,11204
St Dominic Rc Church,2001 Bay Ridge Pky,Brooklyn,NY,11204
House of Prayer,PO Box 40408,Brooklyn,NY,11204
Bnos Zion Of Bobov,5815 20th Ave,Brooklyn,NY,11204
Abramovitz Joseph,1846 49th St,Brooklyn,NY,11204
Ackerman D,1676 42nd St,Brooklyn,NY,11204
Adler Usher,1651 60th St,Brooklyn,NY,11204
Zion Shiloh Baptist Church,188 Clermont Ave,Brooklyn,NY,11205
Ss Lucy ,285 Willoughby Ave,Brooklyn,NY,11205
St Michael ,108 Saint Edwards St,Brooklyn,NY,11205
Powerful Praise Tabernacle,"708 Myrtle Ave, #710",Brooklyn,NY,11205
Institutional Church of God,170 Adelphi St,Brooklyn,NY,11205
Trinity Apostolic Church,969 Bedford Ave,Brooklyn,NY,11205
Aice J,549 Lafayette Ave,Brooklyn,NY,11205
Solid Rock Baptist Church,120 Tompkins Ave,Brooklyn,NY,11206
All Saints Catholic Church,115 Throop Ave,Brooklyn,NY,11206
Most Holy Trinity Church,138 Montrose Ave,Brooklyn,NY,11206
Our Lady of the Rosary-Pompei,225 Seigel St,Brooklyn,NY,11206
Church of God Holiness,904 Myrtle Ave,Brooklyn,NY,11206
St Lawrence Church,1020 Van Siclen Ave,Brooklyn,NY,11207
Bethlehem Baptist Church,1962 Linden Blvd,Brooklyn,NY,11207
Calvary Free Will Baptist Chr,1520 Herkimer St,Brooklyn,NY,11207
Mt Moriaher Baptist Church,341 Pennsylvania Ave,Brooklyn,NY,11207
New Grace Ctr Inc,650 Livonia Ave,Brooklyn,NY,11207
Pilgrim Baptist Cathedral,628 Central Ave,Brooklyn,NY,11207
Wayside Baptist Church,1746 Broadway,Brooklyn,NY,11207
St John Cantius Rc Church,479 New Jersey Ave,Brooklyn,NY,11207
Word of Faith Christian Ctr,578 Van Siclen Ave,Brooklyn,NY,11207
Love Fellowship Tabernacle,464 Liberty Ave,Brooklyn,NY,11207
St Paul's Tabernacle,2239 Pitkin Ave,Brooklyn,NY,11207
New Lots Reformed Church,653 Schenck Ave,Brooklyn,NY,11207
Lutheran Church Of Reformation,105 Barbey St,Brooklyn,NY,11207
Agape Sabbath Day Adventist,92 Eldert St,Brooklyn,NY,11207
Dunamis Sva,461 Montauk Ave,Brooklyn,NY,11208
Bethelite Instl Baptist Church,447 Elton St,Brooklyn,NY,11208
St Rita's Roman Catholic,275 Shepherd Ave,Brooklyn,NY,11208
St Sylvester's Rc Church,416 Grant Ave,Brooklyn,NY,11208
New Jerusalem Holy Church,2635 Pitkin Ave,Brooklyn,NY,11208
St Peter's Evangelical Luthern,105 Highland Pl,Brooklyn,NY,11208
Andrews United Methodist Ch,95 Richmond St,Brooklyn,NY,11208
Christ the Rock Intl,770 Glenmore Ave,Brooklyn,NY,11208
Celestial Church of Christ,310 Elton St,Brooklyn,NY,11208
Presbyterian Church-Redeemer,435 Etna St,Brooklyn,NY,11208
9Th Tabernacle,85 Fountain Ave,Brooklyn,NY,11208
Our Lady of Angels Church,7320 4th Ave,Brooklyn,NY,11209
Our Saviours Lutheran Church,414 80th St,Brooklyn,NY,11209
Bay Ridge United Methodist Chr,362 Ovington Ave,Brooklyn,NY,11209
St Mary's Orthodox Church,8005 Ridge Blvd,Brooklyn,NY,11209
St Nicholas Antiochian,PO Box 90147,Brooklyn,NY,11209
Al Imam Al Bukhary Islamic,6915 4th Ave,Brooklyn,NY,11209
St Vincent Ferrer Church,1603 Brooklyn Ave,Brooklyn,NY,11210
Flatlands Church of Christ,PO Box 100808,Brooklyn,NY,11210
Agudath Israel of East Midwood,3120 Bedford Ave,Brooklyn,NY,11210
Kings Highway United Methodist,1387 E 37th St,Brooklyn,NY,11210
Vanderveer Park United Meth,3114 Glenwood Rd,Brooklyn,NY,11210
Evangelical Crusade Of Fishers,1488 New York Ave,Brooklyn,NY,11210
Emmanuel Church Of God,1365 Flatbush Ave,Brooklyn,NY,11210
Abramczyk E,2617 Avenue K,Brooklyn,NY,11210
Agudath Israel Of Midwood,2913 Avenue L,Brooklyn,NY,11210
Annunciation Catholic Church,275 N 8th St,Brooklyn,NY,11211
St Francis of Paola Church,219 Conselyea St,Brooklyn,NY,11211
Transfiguration Roman Catholic,263 Marcy Ave,Brooklyn,NY,11211
Congregation Adas Yereim,27 Lee Ave,Brooklyn,NY,11211
Congregation Beir,119 Rutledge St,Brooklyn,NY,11211
Congregation Yetev Lev,141 Keap St,Brooklyn,NY,11211
Churches United,247 Hewes St,Brooklyn,NY,11211
Prophecy Church Of God,414 Hooper St,Brooklyn,NY,11211
7Th Day Adventist Beth Church,457 Grand St,Brooklyn,NY,11211
Abraham C,115 Hewes St,Brooklyn,NY,11211
Ackerman Chaim,80 Ross St,Brooklyn,NY,11211
Adler Jacob,70 Clymer St,Brooklyn,NY,11211
Adler Joshua,51 Ross St,Brooklyn,NY,11211
Brownsville Baptist Church,600 Mother Gaston Blvd,Brooklyn,NY,11212
Little Rock Baptist Church,375 Bristol St,Brooklyn,NY,11212
Macedonia Missionary Baptist,770 Howard Ave,Brooklyn,NY,11212
Pilgrim Church of Brownsville,572 Rockaway Ave,Brooklyn,NY,11212
Church of God of East Flatbush,409 E 95th St,Brooklyn,NY,11212
Clarkson Avenue Church of God,1087 Clarkson Ave,Brooklyn,NY,11212
Miracle Temple Ministries,576 Bristol St,Brooklyn,NY,11212
Open Door Church-God in Christ,PO Box 579,Brooklyn,NY,11212
Pentecostal Circle Tabernacle,80 E 95th St,Brooklyn,NY,11212
Brownsville Church Of God,919 Saratoga Ave,Brooklyn,NY,11212
2Nd Saint John Missionary,1091 Winthrop St,Brooklyn,NY,11212
Church of God in Christ,137 Buffalo Ave,Brooklyn,NY,11213
Greater Mt Pleasant Baptist,887 Saint Marks Ave,Brooklyn,NY,11213
Our Lady of Charity Church,1669 Dean St,Brooklyn,NY,11213
St Matthew's Rc Church,1123 Eastern Pky,Brooklyn,NY,11213
Bibleway Churches of Our Lord,251 Rochester Ave,Brooklyn,NY,11213
Bedford Zion Nazarene Church,"35 Hampton Pl, #a",Brooklyn,NY,11213
Beulah Church of the Nazarene,PO Box 130153,Brooklyn,NY,11213
Bethany Methodist Church,1208 Saint Johns Pl,Brooklyn,NY,11213
Miracle Church Of Christ,1487 Saint Johns Pl,Brooklyn,NY,11213
Abramowitz Leonard,1520 President St,Brooklyn,NY,11213
Agudas Chasidei Chabad,788 Eastern Pky,Brooklyn,NY,11213
St Finbars Roman Catholic,138 Bay 20th St,Brooklyn,NY,11214
St Mary Mother of Jesus Chr,2326 84th St,Brooklyn,NY,11214
Temple Beth Ahavath Sholom,2166 Benson Ave,Brooklyn,NY,11214
Mikvah Israel Of Bensonhurst,48 Bay 28th St,Brooklyn,NY,11214
Albadr Islamic Center,2230 Bath Ave,Brooklyn,NY,11214
Holy Family Rc Church,205 14th St,Brooklyn,NY,11215
St Francis Xavier Rectory,225 6th Ave,Brooklyn,NY,11215
St John the Evangelist Chr,250 21st St,Brooklyn,NY,11215
St Saviour Church,611 8th Ave,Brooklyn,NY,11215
St Thomas Aquinas Church,249 9th St,Brooklyn,NY,11215
Park Slope Jewish Ctr,1320 8th Ave,Brooklyn,NY,11215
Latvian Evangelical Lutheran,564 2nd St,Brooklyn,NY,11215
St John-St Matthew Lutheran,283 Prospect Ave,Brooklyn,NY,11215
Park Slope Christian Ctr,269 Prospect Park W,Brooklyn,NY,11215
Kimisis Theotokou Church,224 18th St,Brooklyn,NY,11215
Our Lady Of Peace,209 1st St,Brooklyn,NY,11215
18 Mohonk LLC,55 Windsor Pl,Brooklyn,NY,11215
Hebron Seventh Day Adventist,1256 Dean St,Brooklyn,NY,11216
Shiloh Sda Church,449 Eastern Pky,Brooklyn,NY,11216
South Brooklyn Seventh Day,PO Box 160144,Brooklyn,NY,11216
Charity Neighborhood Baptist,PO Box 160182,Brooklyn,NY,11216
Concord Baptist Church,833 Marcy Ave,Brooklyn,NY,11216
Mount Pisgah Baptist Church,222 Tompkins Ave,Brooklyn,NY,11216
New Canaan Baptist Church,228 Putnam Ave,Brooklyn,NY,11216
Stuyvesant Heights Christian,69 MacDonough St,Brooklyn,NY,11216
Ebenezer Wesleyan Meth Church,1024 Bergen St,Brooklyn,NY,11216
First Ame Zion Church,54 MacDonough St,Brooklyn,NY,11216
John Wesley Methodist Church,260 Quincy St,Brooklyn,NY,11216
Newman Memorial Methodist Chr,257 Macon St,Brooklyn,NY,11216
Union Methodist Church,121 New York Ave,Brooklyn,NY,11216
Beulah Church of God,929 Marcy Ave,Brooklyn,NY,11216
New Life Tabernacle Church,1476 Bedford Ave,Brooklyn,NY,11216
Siloam Presbyterian Church,260 Jefferson Ave,Brooklyn,NY,11216
Redemption Church Of Christ,1252 Bedford Ave,Brooklyn,NY,11216
