Name,Address,City,State,Zip
Anointed Temple Aoh Church,3475 34th Ave,Gulfport,MS,39501
Apostolic Church,4913 Arkansas Ave,Gulfport,MS,39501
Baptist Church,301 2nd St,Cleveland,MS,38732
Bethel Baptist Church,6001 Goodman Rd,Walls,MS,38680
Brandon First Bapt Chldrn Ctr,309 S College St,Brandon,MS,39042
Castlewood Baptist Church,175 Stonecastle Dr,Brandon,MS,39047
Crossgates Baptist Church,8 Crosswoods Rd,Brandon,MS,39042
Meadow Grove Baptist Church,PO Box 794,Brandon,MS,39043
Oakdale Baptist Church,1872 Highway 471,Brandon,MS,39047
St Paul Catholic Church,5971 Highway 25,Brandon,MS,39047
St Peter's By-the-Lake Church,PO Box 5026,Brandon,MS,39047
Mississippi District Chr Ofc,PO Box 5399,Brandon,MS,39047
Brandon First United Meth Chr,205 Mary Ann Dr,Brandon,MS,39042
Crossgates United Methodist,23 Crossgates Dr,Brandon,MS,39042
St Marks United Methodist Chr,400 Grants Ferry Rd,Brandon,MS,39047
Brandon Church of God,PO Box 441,Brandon,MS,39043
First United Pentecostal Chr,221 Hinds Blvd,Raymond,MS,39154
Vineyard Church of Jackson,PO Box 4189,Brandon,MS,39047
Brandon Presbyterian Church,209 S College St,Brandon,MS,39042
Lakeside Presbyterian Church,2070 Spillway Rd,Brandon,MS,39047
Brandon Assembly Of God,995 S College St,Brandon,MS,39042
River Of Life Assembly Of God,101 Parkway Rd,Brandon,MS,39047
Andrew Chapel Baptist Church,605 Andrew Chapel Rd,Brandon,MS,39042
Minor Memorial United Meth Chr,6120 Goodman Rd,Walls,MS,38680
Clarksdale Church Of God,5698 Kaitlyn Dr W,Walls,MS,38680
Big Ridge Baptist Church,3230 Big Ridge Rd,D'Iberville,MS,39540
First Baptist Church-Biloxi,PO Box 7385,D'Iberville,MS,39540
D'Iberville Christian Assembly,PO Box 6225,D'Iberville,MS,39540
Boulevard Baptist Church,885 Church Rd E,Southaven,MS,38671
Broadway Baptist Church,7400 Getwell Rd,Southaven,MS,38672
Brown Missionary Baptist Chr,980 State Line Rd E,Southaven,MS,38671
Carriage Hills Baptist Church,8352 Farmington Dr W,Southaven,MS,38671
Colonial Hills Baptist Church,7701 U.S. 51,Southaven,MS,38671
First Baptist Church-Southaven,8888 U.S. 51,Southaven,MS,38671
Gracewood Baptist Church,8551 Getwell Rd,Southaven,MS,38672
Greenbrook Baptist Church,8137 Greenbrook Pky,Southaven,MS,38671
Christ the King Church,785 Church Rd E,Southaven,MS,38671
Goodman Oaks Church of Christ,1700 Goodman Rd E,Southaven,MS,38671
Southaven Church of Christ,PO Box 128,Southaven,MS,38671
St Timothy's Episcopal Church,PO Box 325,Southaven,MS,38671
Faith United Methodist Church,776 Rustwood Dr,Southaven,MS,38671
Getwell Road United Methodist,7875 Getwell Rd,Southaven,MS,38672
Southaven First United Meth,8613 Bunker Hill Dr,Southaven,MS,38671
Greater Love Church Ministries,2101 Colonial Hills Dr,Southaven,MS,38671
Cornerstone Church,PO Box 810,Southaven,MS,38671
Heritage Christian Life Ctr,PO Box 273,Southaven,MS,38671
Oak Forest Church of God,7701 Getwell Rd,Southaven,MS,38672
Southaven Church Of Christ,1483 Brookhaven Dr,Southaven,MS,38671
A Word For Life Ministry,187 State Line Rd E,Southaven,MS,38671
Avery Chapel Ame Church,Dr Martin L King Jr Dr,Brookhaven,MS,39601
Baptist Centers-cancer Care,7601 Southcrest Pky,Southaven,MS,38671
Baptist John D,5264 Elmore Rd,Southaven,MS,38671
Briar Hill Baptist Church,PO Box 129,Florence,MS,39073
Cleary Baptist Church,1580 Florence-Byram Rd,Florence,MS,39073
Mt Creek Baptist Church,PO Box 94,Florence,MS,39073
Mt Zion Baptist Church,2081 White Rd,Florence,MS,39073
Marvin United Methodist Church,PO Box 176,Florence,MS,39073
Florence Assembly Of God,3445 Highway 49 S,Florence,MS,39073
Florence Church Of Christ,220 White St,Florence,MS,39073
First Baptist Church-Madison,PO Box 400,Madison,MS,39130
Ridgecrest Baptist Church,PO Box 1039,Madison,MS,39130
Twin Lakes Baptist Church,5900 Twin Lakes Dr,Horn Lake,MS,38637
St Francis of Assisi Catholic,4000 W Tidewater Ln,Madison,MS,39110
Chapel of the Cross,674 Mannsdale Rd,Madison,MS,39110
Madison United Methodist Chr,PO Box 1696,Madison,MS,39130
Parkway Hills United Methodist,PO Box 1721,Madison,MS,39130
St Matthew's United Methodist,7427 Old Canton Rd,Madison,MS,39110
Grace Chapel Presbyterian Chr,PO Box 2602,Madison,MS,39130
Cobblestone Church Of God,444 Pebble Creek Dr,Madison,MS,39110
Air Liquide America,114 Cardox Dr,Madison,MS,39110
Anderson Johnny,173 Church Rd,Madison,MS,39110
Baptist Medical Clinic - Madison,401 Baptist Dr,Madison,MS,39110
Church Road Baptist Church,3660 Church Rd,Horn Lake,MS,38637
First Assembly of God,PO Box 13,Horn Lake,MS,38637
Baptist Cheryl,3310 Laurel Dr,Horn Lake,MS,38637
Carterville Baptist Church,1115 Carterville Rd,Petal,MS,39465
First Baptist Church of Petal,PO Box 641,Petal,MS,39465
Green's Creek Baptist Church,711 Old Richton Rd,Petal,MS,39465
Indian Springs Baptist,185 Walter Myers Rd,Petal,MS,39465
Macedonia Baptist Church,PO Box 952,Ocean Springs,MS,39566
Petal-Harvey Baptist Church,600 S Main St,Petal,MS,39465
Runnelstown First Baptist Chr,9211 Highway 42,Petal,MS,39465
Vision Baptist Church,1056 Morriston Rd,Petal,MS,39465
Petal United Methodist Church,PO Box 624,Petal,MS,39465
Church Of Christ Of Petal,1530 Highway 42,Petal,MS,39465
Bethel Assembly Of God,213 McKinnon St,Petal,MS,39465
Runnelstown Church Of God,167 Pumping Station Rd,Petal,MS,39465
Asbury United Methodist Church,504 Aztec Dr,Starkville,MS,39759
Center Hill Baptist Church,8787 Center Hill Rd,Olive Branch,MS,38654
Fairhaven Baptist Church,5037 Katherine Dr,Olive Branch,MS,38654
Hope Baptist Church,6800 Center Hill Rd,Olive Branch,MS,38654
Longview Heights Baptist Chr,4501 Goodman Rd,Olive Branch,MS,38654
New Prospect Baptist Church,PO Box 327,Olive Branch,MS,38654
St Matthew Missionary Baptist,1295 Craft Rd,Olive Branch,MS,38654
St Paul Mssnry Baptist Church,5960 Pleasant Hill Rd,Olive Branch,MS,38654
Maples United Methodist Church,PO Box 213,Olive Branch,MS,38654
Mineral Wells United Methodist,7395 Stateline Rd,Olive Branch,MS,38654
Pleasant Hill United Methodist,3787 Pleasant Hill Rd,Olive Branch,MS,38654
Christ Presbyterian Church Pca,PO Box 722,Olive Branch,MS,38654
First Cumberland Presbyterian,PO Box 804,Olive Branch,MS,38654
Paradise Church Of God,6289 Ross Rd N,Olive Branch,MS,38654
Friendship Church Of Christ,3250 Pleasant Hill Rd,Olive Branch,MS,38654
Acts Church,9557 Michigan Dr,Olive Branch,MS,38654
Ark Church,11109 Highway 178,Olive Branch,MS,38654
Center Terrace Baptist Church,PO Box 78,Canton,MS,39046
Mount Zion Baptist Church,PO Box 264,Canton,MS,39046
Priestley Chapel Mb Church,PO Box 925,Canton,MS,39046
South Liberty Baptist Church,PO Box 178,Canton,MS,39046
Southern Hills Mssnry Baptist,PO Box 176,Canton,MS,39046
St Paul Ame Zion,505 S Union St,Canton,MS,39046
Harvest Assembly Of God,1509 Whitehouse Rd,Iuka,MS,38852
Apostolic Lighthouse Church,1529 Highway 43 S,Canton,MS,39046
Ark Of Safety Ministry,305 Ricks Dr,Canton,MS,39046
Our Lady of the Gulf Church,PO Box 208,Bay St Louis,MS,39520
St Rose De Lima Church,301 S Necaise Ave,Bay St Louis,MS,39520
Christ Episcopal Church,912 S Beach Blvd,Bay St Louis,MS,39520
Power House of Deliverance,1978 Washington St,Bay St Louis,MS,39520
Our Lady Of Gulf Church,228 S Beach Blvd,Bay St Louis,MS,39520
Church of the Highlands,PO Box 2908,Ridgeland,MS,39158
First Baptist Weekday Ministry,302 W Jackson St,Ridgeland,MS,39157
Highland Colony Baptist Church,1200 Highland Colony Pky,Ridgeland,MS,39157
Trace Ridge Baptist Church,PO Box 2726,Ridgeland,MS,39158
St Columb's Episcopal Church,550 Sunnybrook Rd,Ridgeland,MS,39157
Church Triumphant,"1060 E County Line Rd, #3a-171",Ridgeland,MS,39157
Highlands Presbyterian Church,1160 Highland Colony Pky,Ridgeland,MS,39157
Pear Orchard Presbyterian Chr,750 S Pear Orchard Rd,Ridgeland,MS,39157
Apostolic Revival Center-upc,301 W Washington St,Ridgeland,MS,39157
Baptist Children's Village,80 Sellers St,Wiggins,MS,39577
Country Woods Baptist Church,6737 S Siwell Rd,Byram,MS,39272
Heritage Baptist Church,5911 Terry Rd,Byram,MS,39272
Hillcrest Baptist Church,5950 Terry Rd,Byram,MS,39272
Byram Assembly Of God,5363 I 55 S,Byram,MS,39272
Pentecostal Holiness Church,6644 Gary Rd,Byram,MS,39272
Lakeshore Church,6880 S Siwell Rd,Byram,MS,39272
Trinity Wesleyan Church,6950 S Siwell Rd,Byram,MS,39272
Assemblies Of God State Hq,5360 I 55 S,Byram,MS,39272
Baptist Medical Clinic - Byram,7275 S Siwell Rd,Byram,MS,39272
Cross Roads Baptist Church,104 Crossroads Rd,Pelahatchie,MS,39145
Pelahatchie Baptist Church,PO Box 355,Pelahatchie,MS,39145
Shiloh United Methodist Church,2394 Shiloh Rd,Pelahatchie,MS,39145
Davis Hill Missionary Baptist,1951 Airport Rd,Raymond,MS,39154
First Baptist Chr of Raymond,PO Box 728,Raymond,MS,39154
Raymond United Methodist Chr,PO Box 64,Raymond,MS,39154
Greater New Hamilton Grove Chr,219 Hinds Blvd,Raymond,MS,39154
Bible Ministry Association,1895 Raymond Bolton Rd,Raymond,MS,39154
Raymond First Church God,520 Clinton St,Raymond,MS,39154
Apostolic Ministries,102 Jericho Rd,Raymond,MS,39154
Korean Church,1659 Springridge Rd,Raymond,MS,39154
Edwards Baptist Church,100 Magnolia Dr,Raymond,MS,39154
Abundant Life Apostolic Church,807 Martin Luther King Dr,Carthage,MS,39051
Pine Grove Baptist Church,2406 McFarland Rd,Raymond,MS,39154
Highpointe Baptist Church,2453 Palestine Rd,Raymond,MS,39154
Crossroads Harvest Center,1176 PO Box,Raymond,MS,0
Greater Belmont Mb Church,1325 Big Creek Rd,Raymond,MS,39154
Eagle Ridge Community Church,17670 Highway 18,Raymond,MS,39154
Galilee Mb Church,2577 Bill Downing Rd,Raymond,MS,39154
Moss Chapel Mb Church,19174 Highway 18,Raymond,MS,39154
Springhill Christian Center,1501 Spring Hill Rd,Raymond,MS,39154
Diamondhead Baptist Church,63780 Diamondhead Dr N,Diamondhead,MS,39525
Diamondhead Community Church,5301 Diamondhead Cir,Diamondhead,MS,39525
Eastside Baptist Church,3464 Patterson Dr,Pearl,MS,39208
First Baptist Church of Pearl,405 N Bierdeman Rd,Pearl,MS,39208
Grandview Baptist Church,900 S Pearson Rd,Pearl,MS,39208
Mc Laurin Heights Baptist Chr,404 Pemberton Dr,Pearl,MS,39208
Mt Elam Baptist Church,701 Old Whitfield Rd,Pearl,MS,39208
Paul Truitt Memorial Baptist,3705 Old Brandon Rd,Pearl,MS,39208
Pearson Baptist Church,151 S Pearson Rd,Pearl,MS,39208
Skyway Hills Baptist Church,249 Baugh St,Pearl,MS,39208
Trinity Baptist Church-Pearl,2610 Napoleon Ave,Pearl,MS,39208
St Jude's Catholic Church,PO Box 5526,Pearl,MS,39288
Skyway Hills Church of Christ,PO Box 5600,Pearl,MS,39288
Sweet Rest Church of Christ,PO Box 97474,Pearl,MS,39288
Cogic House Of Prayer,724 Sweet Gum St,Pearl,MS,39208
Fellowship Church,PO Box 2038,Ocean Springs,MS,39566
Grace Independent Baptist Chr,3707 Bienville Blvd,Ocean Springs,MS,39564
Pine Lake Baptist Church,16600 Mississippi 57,Ocean Springs,MS,39565
Holy Spirit Catholic Church,PO Box 424,Hernando,MS,38632
St Alphonsus Catholic Church,502 Jackson Ave,Ocean Springs,MS,39564
St Elizabeth Seton Catholic,4900 Riley Rd,Ocean Springs,MS,39564
Christus Victor Lutheran Chr,2755 Bienville Blvd,Ocean Springs,MS,39564
Victory Full Gospel Christian,8401 Ocean Springs Rd,Ocean Springs,MS,39564
Eastside Church Of Christ,7701 Highway 90 E,Ocean Springs,MS,39564
First Baptist Of Windsor Park,6108 Washington Ave,Ocean Springs,MS,39564
Escatawpa Baptist Church,PO Box 725,Escatawpa,MS,39552
First Baptist Church-Escatawpa,PO Box 1218,Escatawpa,MS,39552
Four Mile Creek Baptist Church,PO Box 1147,Escatawpa,MS,39552
Ridglea Heights Baptist Church,PO Box 640,Escatawpa,MS,39552
Canaan Assembly of God,PO Box 2018,Escatawpa,MS,39552
Escatawpa Assembly of God,PO Box 2008,Escatawpa,MS,39552
Eudora Baptist Church,9670 Old Ms-304,Hernando,MS,38632
First Baptist Church of Nesbit,1645 Highway 51 N,Hernando,MS,38651
Gray Creek Baptist Church,5020 Getwell Rd S,Hernando,MS,38632
Hernando Baptist Church,11 E Center St,Hernando,MS,38632
Second Baptist Church-Hernando,529 W Oak Grove Rd,Hernando,MS,38632
Hernando United Methodist Chr,1890 Mt Pleasant Rd,Hernando,MS,38632
Christ Community Church,PO Box 192,Hernando,MS,38632
Hernando Church Of Christ,2110 Highway 51 S,Hernando,MS,38632
Baptist Student Union,903 S Court St,Cleveland,MS,38732
St Clare Catholic Church,PO Box 500,Waveland,MS,39576
Lutheran Church Of Pines,309 Highway 90,Waveland,MS,39576
Good Hope Baptist Church,PO Box 1117,Purvis,MS,39475
Okahola Baptist Church,3889 Old Highway 11,Purvis,MS,39475
Purvis United Methodist Church,PO Box 1118,Purvis,MS,39475
Holy Ghost Baptist Church,PO Box 913,Clinton,MS,39060
Morrison Heights Cdc,201 Morrison Dr,Clinton,MS,39056
Northside Baptist Church,1475 E Northside Dr,Clinton,MS,39056
Pineview Baptist Church,1288 Clinton Raymond Rd,Clinton,MS,39056
St Matthew Baptist Church,541 Clinton-Tinnin Rd,Clinton,MS,39056
Wildwood Baptist Church,101 Auburn Dr,Clinton,MS,39056
Holy Savior Catholic Church,716 Lindale St,Clinton,MS,39056
St John's United Methodist Chr,1702 Old Vicksburg Rd,Clinton,MS,39056
Providence Presbyterian Church,1580 Clinton Raymond Rd,Clinton,MS,39056
Clinton Church Of Christ,155 Broadway St,Clinton,MS,39056
Wayside Church Of Deliverance,1504 Clinton Raymond Rd,Clinton,MS,39056
St Mark Baptist Church Clinton,1638 Clinton Raymond Rd,Clinton,MS,39056
Doris Stotlar Ministries,1536 McRaven Rd,Clinton,MS,39056
Harper Beauty Salon,1904 N Frontage Rd,Clinton,MS,39056
Williams Kathryn Rev,1490 Clinton Raymond Rd,Clinton,MS,39056
Bowie Jr Walter,137 Longwood Dr,Clinton,MS,39056
Episcopal Church- Creator,1445 Clinton Raymond Rd,Clinton,MS,39056
Mc Raven Road Church Of Christ,301 McRaven Rd,Clinton,MS,39056
Nu Season Ministries Coch Usa,610 Springridge Rd,Clinton,MS,39056
Spreading Light- Gospel,1202 Springridge Rd,Clinton,MS,39056
Mississippi District Churches,509 Springridge Rd,Clinton,MS,39056
Baptist Medical Clinic - Clinton,106 Clinton Pky,Clinton,MS,39056
Christ Chapel True Gospel Chr,110 Owens Rd,Clinton,MS,39056
Tabernacle Of Grace,800 Neal St,Clinton,MS,39056
Church Of Philadelphia,752 W Northside Dr,Clinton,MS,39056
Lynch Chapel United Mehtodist Church,230 Dawson St,Clinton,MS,39056
Holy Resurrection Orthodox Chr,414 E College St,Clinton,MS,39056
Holy Ghost Learning Center,203 W Northside Dr,Clinton,MS,39056
Dayspring Community Church,451 Highway 80 E,Clinton,MS,39056
Baker Bill Rev,218 Mount Salus Rd,Clinton,MS,39056
Pleasant Green Baptist Church,505 E College St,Clinton,MS,39056
Morrison Heights Baptist Chr,3000 Hampstead Blvd,Clinton,MS,39056
Good News Christian Center Church,469 E Northside Dr,Clinton,MS,39056
Business ,1401 Pinehaven Rd,Clinton,MS,39056
Pinelake Baptist Church,816 E Northside Dr,Clinton,MS,39056
Jackson Innercity Gardeners,109 Hillmont Cir,Clinton,MS,39056
First Baptist Jackson Missionary House,80 Shore Dr,Clinton,MS,39056
Celebrate Church,2001 Old Vicksburg Rd,Clinton,MS,39056
Mt Hood Baptist Church,1959 Pinehaven Dr,Clinton,MS,39056
New Testament Church-apostolic,2127 Old Vicksburg Rd,Clinton,MS,39056
Old Vicksburg Road Baptist Chr,1701 Old Vicksburg Rd,Clinton,MS,39056
Christ Covenant Church,1681 E Northside Dr,Clinton,MS,39056
Martin Bluff Baptist Church,7417 Martin Bluff Rd,Gautier,MS,39553
Gautier Church Of Christ,4605 Gautier Vancleave Rd,Gautier,MS,39553
Liberty Assembly Of God Church,4848 Gautier Vancleave Rd,Gautier,MS,39553
Abundant Life Christian Center,267 W 8th St,Pontotoc,MS,38863
Abundant Life Ministries Chr,2436 Oxford Dr,Gautier,MS,39553
Hickory Grove Baptist Church,165 Hickory Grove Rd,Sumrall,MS,39482
Midway First Baptist Church,77 Midway Church Rd,Sumrall,MS,39482
Military Baptist Church,1520 Oloh Rd,Sumrall,MS,39482
Oloh First Baptist Church,36 Oloh Church Rd,Sumrall,MS,39482
Sumrall United Methodist Chr,PO Box 276,Sumrall,MS,39482
First Baptist Church Moss Pt,4807 Main St,Moss Point,MS,39563
First Baptist Missionary Chr,4600 Main St,Moss Point,MS,39563
Gfbc Fashion,4003 Dutch Bayou Rd,Moss Point,MS,39563
Griffin Street Baptist Church,4207 Griffin St,Moss Point,MS,39563
Helena First Baptist Church,6308 Wildwood Rd,Moss Point,MS,39562
Kreole Avenue Baptist Church,4124 Kreole Ave,Moss Point,MS,39563
Shiloh Baptist Church,5425 Grierson St,Moss Point,MS,39563
St Joseph's Catholic Church,PO Box 8549,Moss Point,MS,39562
Church of Christ,4524 Meridian St,Moss Point,MS,39563
Dantzler Memorial First Church,PO Box 8704,Moss Point,MS,39562
Kreole United Methodist Church,PO Box 5540,Moss Point,MS,39563
Midway United Methodist Church,9814 Old Stage Rd,Moss Point,MS,39562
Abundant Grace Church,4204 Highway 614,Moss Point,MS,39562
Lighthouse Church,4025 Triumph Ave,Moss Point,MS,39563
Restoration Cogic,3430 MacPhelah Rd,Moss Point,MS,39563
Triumph Church Of God,4224 Martin Luther King Blvd,Moss Point,MS,39563
Canaan Assembly Of God,13602 Highway 613,Moss Point,MS,39562
Eastside Assembly Of God,7801 Highway 90,Moss Point,MS,39562
Escatawpa Assembly Of God,7405 Highway 613,Moss Point,MS,39563
New House Of Prayer Church,3709 Azalea St,Moss Point,MS,39563
Refuge Church Of Our Lord,5400 Community Ave,Moss Point,MS,39563
Abundant Blessing Chr-god,4031 Washington Blvd,Moss Point,MS,39563
Apostolic Overcoming Holiness,3706 Magnolia St,Moss Point,MS,39563
Austin Michael Rev,4114 1st St,Moss Point,MS,39563
First Baptist Church-Flora,PO Box 163,Flora,MS,39071
Franklin Baptist Church,2222 Cox Ferry Rd,Flora,MS,39071
Flora Methodist Church,PO Box 289,Flora,MS,39071
First Baptist Church-Long Bch,506 Jeff Davis Ave,Long Beach,MS,39560
North Long Beach Baptist Chr,7061 Beatline Rd,Long Beach,MS,39560
Grace Lutheran Church,19221 Pineville Rd,Long Beach,MS,39560
First Baptist Church-Richland,PO Box 180128,Richland,MS,39218
First United Methodist Chr,255 Richland Cir,Richland,MS,39218
First Baptist Church-Terry,PO Box 159,Terry,MS,39170
Terry Grove Missionary Baptist,PO Box 661,Terry,MS,39170
Wynndale Baptist Church,11287 Springridge Rd,Terry,MS,39170
Episcopal Church Of Good,109 W Claiborne St,Terry,MS,39170
Parkside Baptist Church,2470 Davis Rd,Terry,MS,39170
Covenant Christian Church,2394 Davis Rd,Terry,MS,39170
Bethesda Baptist Church,13628 Midway Rd,Terry,MS,39170
Springridge United Methodist,1083 Davis Rd,Terry,MS,39170
Collins Roger G Rev,108 Country Oaks Dr,Terry,MS,39170
Oakview Baptist Church,3400 Kimbell Rd,Terry,MS,39170
First Southern Baptist Church,PO Box 146,Pearlington,MS,39572
Flowood Baptist Church,1649 Old Fannin Rd,Flowood,MS,39232
Liberty Baptist Church-Flowood,5199 Lakeland Dr,Flowood,MS,39232
St Stephen's Traditional,5049 Lakeland Dr,Flowood,MS,39232
Faith Christian Fellowship,1501 Old Fannin Rd,Flowood,MS,39232
Life Church Of Jackson,671 Grants Ferry Rd,Flowood,MS,39232
Baptist Medical Clinic - Dogwood,151 E Metro Dr,Flowood,MS,39232
Our Lady of Lourdes,PO Box 508,Pass Christian,MS,39571
Our Mother of Mercy Church,222 E Railroad St,Pass Christian,MS,39571
St Paul's Catholic Church,PO Box 548,Pass Christian,MS,39571
St Stephen's Catholic Church,25220 Saint Stephens Rd,Pass Christian,MS,39571
Church of the Good Shepherd,PO Box 526,Pass Christian,MS,39571
Hurley Baptist Church,PO Box 395,Hurley,MS,39555
Mt Pleasant Baptist Church,PO Box 584,Edwards,MS,39066
Champion Hill Missionary Bapt,4143 Champion Hill Rd,Edwards,MS,39066
Sand Hill Missionary Bapt Chr,5112 Highway 22,Edwards,MS,39066
Ratliff Chapel Mb Church,3656 Highway 22,Edwards,MS,39066
Cherry Grove Missionary Bapt,2840 Mount Moriah Rd,Edwards,MS,39066
New Light Baptist Church,5120 Burney Rd,Vancleave,MS,39565
Aoh Church Of God,14121 Omega Rd,Vancleave,MS,39565
Puckett Baptist Church,PO Box 220,Puckett,MS,39151
Star Baptist Church,PO Box 69,Star,MS,39167
Tabernacle Baptist Church,"10587 Auto Mall Pky, #D39IBERVILLE",D'iberville,MS,39540
Utica Baptist Church,PO Box 205,Utica,MS,39175
Utica United Methodist Church,PO Box 308,Utica,MS,39175
Utica Christian Church,PO Box 306,Utica,MS,39175
Immaculate Conception Church,1363 Highway 17,Camden,MS,39045
St Ann's ,PO Box 1037,CLERMONT HBR,MS,39558
Gloster Church Of Nazarene,481 E Walnut St,Gloster,MS,39638
Catholic Churches Of St John ,221 E Georgetown St,Crystal Springs,MS,39059
Way Of Life Worship Center,752 Highway 30,Tishomingo,MS,38873
Tishomingo Church Of Christ,25 Natchez St,Tishomingo,MS,38873
Bread Of Life House Of Worship,710 103rd St N,Amory,MS,38821
Hatley Church Of Christ,60203 S Hatley Rd,Amory,MS,38821
Amory Church Of Christ,1005 Boulevard Dr N,Amory,MS,38821
Alliance First,1309 Concord Ave,Amory,MS,38821
Ent Physicians Of North Ms,618 Pegram Dr,Tupelo,MS,38801
Northeast Church Of Christ,1558 Hamm St,Tupelo,MS,38804
United Church Of God,3094 Highway 178,Tupelo,MS,38804
Emmanuel Church Of God,1208 N Green St,Tupelo,MS,38804
Eggville Church Of Christ,152 S Feemster Lake Rd,Tupelo,MS,38804
American Family Association,107 Park Gate Dr,Tupelo,MS,38801
Auburn Baptist Church,1138 Road 931,Tupelo,MS,38804
Ballardsville Baptist Church,100 Ballardsville Church Rd,Tupelo,MS,38804
Ballardsville Baptist Parsonage,140 Ballardsville Church Rd,Tupelo,MS,38804
Fulton Church Of Christ,500 S Clifton St,Fulton,MS,38843
Gum Church Of Christ,686 Gum Cobb Stump Rd,Fulton,MS,38843
21St Century Global Missions,2005 S Adams St,Fulton,MS,38843
Abundant Harvest Church,1994 Dorsey Evergreen Rd,Fulton,MS,38843
Baptist Student,602 W Hill St,Fulton,MS,38843
House Of Prayer Church Of God,2500 E Alexander St,Greenville,MS,38703
Anchor Baptist Church,1009 Highway 7 S,Water Valley,MS,38965
Bain Randy Rev,800 N Main St,Water Valley,MS,38965
Baptist Childrens Village Of Water Valley,11107 Highway 7,Water Valley,MS,38965
Resurrection House Of Prayer,6 County Road 175,Oxford,MS,38655
Covenant Church Of North Ms,105 Colonial Rd,Oxford,MS,38655
Alpha Omega Christian Student,409 Jackson Ave W,Oxford,MS,38655
Baptist Memorial Hospital-north Mississippi,1906 University Ave,Oxford,MS,38655
Baptist Student Union Center,423 S 5th St,Oxford,MS,38655
Longtown Church Of God,7757 Tate Panola Rd,Sarah,MS,38665
First Assembly Of Meridian,1929 Highway 19 N,Meridian,MS,39307
Grandview Church Of Christ,2820 Grandview Ave,Meridian,MS,39305
Pentecostal Church Of God,212 Turner St,Waynesboro,MS,39367
Cornerstone Church Of God,6102 Highway 39 N,Meridian,MS,39305
Congregation Church Of God,326 East St,Macon,MS,39341
Episcopal Church Of Mediator,3825 35th Ave,Meridian,MS,39305
Pentecostal Church Of Jesus,1404 Highway 19 S,Meridian,MS,39301
Word ,2119 Highway 19 N,Meridian,MS,39307
31St Avenue Baptist Church,3411 20th St,Meridian,MS,39301
Abundant Life Tabernacle,1921 Highway 19 N,Meridian,MS,39307
Agape Fellowship,3602 20th St,Meridian,MS,39307
Agape Storehouse Apostolic Chr,402 26th Ave S,Meridian,MS,39301
Anderson Temple Church Of God,1520 29th Ave,Meridian,MS,39301
Andrew Chapel Methodist Church,9203 Hillview Dr,Meridian,MS,39305
Apostolic Ch First,7432 Pineridge Dr,Meridian,MS,39305
Apostolic Miracle Temple-faith,1316 17th St,Meridian,MS,39301
Christ's Church Of Laurel,1301 N 2nd Ave,Laurel,MS,39440
Sweet Hour Of Incessory,2513 N 7th Ave,Laurel,MS,39440
Kingston Assembly Of God,4637 Highway 15 N,Laurel,MS,39443
First Church Of God,435 Columbus Ave,Philadelphia,MS,39350
Faith Assembly Of God Church,599 Cr-145,Quitman,MS,39355
Faith Sanctuary Of Praise Bapt,111 E 13th St,Laurel,MS,39440
Agape Church Of Jones County,408 N Magnolia St,Laurel,MS,39440
Abundant Life Pentecostal Chr,8 Sanford Dr,Laurel,MS,39443
Abundant Life Worship Center,715 Front St,Laurel,MS,39440
Audubon Drive Bible Church,2601 Audubon Dr,Laurel,MS,39440
Baptist Missionary Association,4226 Highway 15 N,Laurel,MS,39440
Immaculate Heart Of Mary,511 W Washington St,Greenwood,MS,38930
Abundant Life Church Of God,1606 Leflore Ave,Greenwood,MS,38930
Trinity House Of Prayer,1436 Pine Street Ext,Moorhead,MS,0
Moorhead Church Of God,489 PO Box,Moorhead,MS,0
Magee Church Of God,824 2nd Ave SE,Magee,MS,39111
Magee Church Of Christ,312 8th Ave SW,Magee,MS,39111
Clara Church Of God,227 Buckatunna-Chicora-Clara Rd,Waynesboro,MS,39367
Victory Assembly Of God,667 Clara-Strengthford Rd,Waynesboro,MS,39367
Antioch Assembly Of God Church,2130 Waynesboro Shubuta Rd,Waynesboro,MS,39367
Abundant Life Church,823 24th St,McComb,MS,39648
Zion Church Of God,5298 Highway 13,Oak Vale,MS,0
Mennonite Church Of God,1900 Reinhart Rd,Clarksdale,MS,38614
Tiplersville Church Of Christ,24441 Highway 15,Tiplersville,MS,38674
Ball Hill Baptist Church,1351 County Road 300,Tiplersville,MS,38674
Smithville Church Of Christ,60657 Smithville Rd,Smithville,MS,38870
Baptist Parsonage,203 N 2nd Ave,Cleveland,MS,38732
Parkview Church Of God,1750 Ms-16 E,Yazoo City,MS,39194
Adams-union Baptist Association,139 Devereaux Dr,Natchez,MS,39120
Assumption Catholic Church,10 Morgantown Rd,Natchez,MS,39120
Philadelphia Church Of Lord,10291 Road 383,Philadelphia,MS,39350
Lighthouse Church Of God,35 Bush Holeman Rd,Sunflower,MS,0
Philadelphia Church Of God,632 E Main St,Philadelphia,MS,39350
Movella Assembly Of God,1153 Highway 613,Lucedale,MS,39452
Lucedale Church Of Christ,15284 Highway 613,Lucedale,MS,39452
Benndale Church Of God,9292 Highway 57 S,Lucedale,MS,39452
Agricola Baptist Church,5261 Highway 613,Lucedale,MS,39452
Baptist Center George ,134 Highway 198 W,Lucedale,MS,39452
Faith Assembly Of God,1579 County Road 51,Myrtle,MS,38650
